strategy,code,name,rank,score,close,status,r7_exposure,risk_on
R7,2059,川湖,295,0.31566344613605124,12080.0,PREP_HARD_CANDIDATE,0.2,True
R7,8070,長華*,296,0.3135725333572233,49.0,PREP_HARD_CANDIDATE,0.2,True
R7,6517,保勝光學,297,0.3100978669230776,63.2,PREP_HARD_CANDIDATE,0.2,True
R7,9921,巨大,298,0.3055222616393286,87.6,PREP_HARD_CANDIDATE,0.2,True
R7,6753,龍德造船,299,0.3033576769512096,134.0,PREP_HARD_CANDIDATE,0.2,True
R7,1319,東陽,300,0.29645554996700757,79.0,PREP_HARD_CANDIDATE,0.2,True
R7,3416,融程電,301,0.29613149246179854,160.5,PREP_HARD_CANDIDATE,0.2,True
R7,5351,鈺創,302,0.2940702314216661,108.5,PREP_HARD_CANDIDATE,0.2,True
R7,4976,佳凌,303,0.28498387160385263,36.1,PREP_HARD_CANDIDATE,0.2,True
R7,7777,能率亞洲,304,0.2665555901978511,36.8,PREP_HARD_CANDIDATE,0.2,True
R7,2324,仁寶,305,0.2648504936888727,37.8,PREP_HARD_CANDIDATE,0.2,True
R7,6603,富強鑫,306,0.253174571892518,24.35,PREP_HARD_CANDIDATE,0.2,True
R7,4931,新盛力,307,0.2464226853964615,234.0,PREP_HARD_CANDIDATE,0.2,True
R7,6446,藥華藥,308,0.21880690006454406,1280.0,PREP_HARD_CANDIDATE,0.2,True
R7,2364,倫飛,309,0.21098789511019614,62.0,PREP_HARD_CANDIDATE,0.2,True
R7,8271,宇瞻,310,0.1708974745335354,206.0,PREP_HARD_CANDIDATE,0.2,True
R7,4916,事欣科,311,0.16166170971157787,94.3,PREP_HARD_CANDIDATE,0.2,True
R05,2801,彰銀,1,0.595959963676302,27.9,FORMAL_BUY,0.2,True
R05,2812,台中銀,2,0.5731797292866516,19.5,PREP_HARD_CANDIDATE,0.2,True
R05,2883,凱基金,3,0.5363181917075138,37.85,PREP_HARD_CANDIDATE,0.2,True
R05,3380,明泰,4,0.4051735249806909,30.75,PREP_HARD_CANDIDATE,0.2,True
R05,2617,台航,5,0.3720525012215097,33.65,PREP_HARD_CANDIDATE,0.2,True
