date,cash,reserved_cash,market_value,nav,peak_nav,drawdown,holdings
20240318,811812.6362500004,0,177000.0,988812.6362500004,1276947.5497500002,-0.225643499262292,1
20240319,811812.6362500004,0,172400.0,984212.6362500004,1276947.5497500002,-0.2292458398603069,1
20240320,811812.6362500004,0,166000.0,977812.6362500004,1276947.5497500002,-0.2342577919966753,1
20240321,811812.6362500004,0,166200.0,978012.6362500004,1276947.5497500002,-0.2341011684924138,1
20240322,811812.6362500004,0,170000.0,981812.6362500004,1276947.5497500002,-0.23112532191144508,1
20240325,876030.7937500005,0,101000.0,977030.7937500005,1276947.5497500002,-0.23487006655732823,1
20240326,701702.0662500006,0,275500.0,977202.0662500006,1276947.5497500002,-0.23473594006166,2
20240327,639930.6912500006,0,342000.0,981930.6912500006,1276947.5497500002,-0.23103287097246694,2
20240328,270199.1137500007,0,681700.0,951899.1137500007,1276947.5497500002,-0.2545511255052232,4
20240329,270199.1137500007,0,670900.0,941099.1137500007,1276947.5497500002,-0.263008794735345,4
20240401,270199.1137500007,0,697600.0,967799.1137500007,1276947.5497500002,-0.2420995569164327,4
20240402,270199.1137500007,0,713200.0,983399.1137500007,1276947.5497500002,-0.22988292358403462,4
20240403,270199.1137500007,0,719500.0,989699.1137500007,1276947.5497500002,-0.2249492831997969,4
20240408,270199.1137500007,0,775500.0,1045699.1137500007,1276947.5497500002,-0.18109470200657274,4
20240409,270199.1137500007,0,764000.0,1034199.1137500007,1276947.5497500002,-0.19010055350160981,4
20240410,270199.1137500007,0,756100.0,1026299.1137500007,1276947.5497500002,-0.19628718191993966,4
20240411,270199.1137500007,0,759500.0,1029699.1137500007,1276947.5497500002,-0.1936245823474939,4
20240412,270199.1137500007,0,783200.0,1053399.1137500007,1276947.5497500002,-0.17506469709250438,4
20240415,270199.1137500007,0,811800.0,1081999.1137500007,1276947.5497500002,-0.15266753598310778,4
20240416,270199.1137500007,0,787300.0,1057499.1137500007,1276947.5497500002,-0.17185391525514337,4
20240417,913969.1887500007,0,137800.0,1051769.1887500007,1276947.5497500002,-0.17634111991842172,1
20240418,546946.9262500006,0,503400.0,1050346.9262500005,1276947.5497500002,-0.17745491860207052,3
20240419,546946.9262500006,0,493900.0,1040846.9262500006,1276947.5497500002,-0.18489453505449238,3
20240422,546946.9262500006,0,451650.0,998596.9262500006,1276947.5497500002,-0.21798125032973747,3
20240423,697776.5387500005,0,289000.0,986776.5387500005,1276947.5497500002,-0.22723800288963247,2
20240424,855824.0700000005,0,140000.0,995824.0700000005,1276947.5497500002,-0.22015272264317964,1
20240425,855824.0700000005,0,145200.0,1001024.0700000005,1276947.5497500002,-0.21608051153238028,1
20240426,855824.0700000005,0,137200.0,993024.0700000005,1276947.5497500002,-0.22234545170284092,1
20240429,855824.0700000005,0,123800.0,979624.0700000005,1276947.5497500002,-0.23283922648836242,1
20240430,855824.0700000005,0,123600.0,979424.0700000005,1276947.5497500002,-0.2329958499926239,1
20240502,334375.2200000005,0,658800.0,993175.2200000004,1276947.5497500002,-0.22222708348949538,4
20240503,520276.2575000005,0,462700.0,982976.2575000005,1276947.5497500002,-0.2302140697224042,3
20240506,520276.2575000005,0,458800.0,979076.2575000005,1276947.5497500002,-0.23326822805550373,3
20240507,287319.55875000055,0,682500.0,969819.5587500005,1276947.5497500002,-0.24051731103609464,4
20240508,287319.55875000055,0,653300.0,940619.5587500005,1276947.5497500002,-0.2633843426582757,4
20240509,648239.6487500006,0,287900.0,936139.6487500006,1276947.5497500002,-0.2668926386731567,2
20240510,661619.0237500006,0,263900.0,925519.0237500006,1276947.5497500002,-0.27520983619789396,2
20240513,661619.0237500006,0,267200.0,928819.0237500006,1276947.5497500002,-0.2726255483775789,2
20240514,438762.5637500006,0,491100.0,929862.5637500007,1276947.5497500002,-0.27180833391939363,4
20240515,573364.3037500007,0,377200.0,950564.3037500007,1276947.5497500002,-0.25559643860383974,3
20240516,573364.3037500007,0,385100.0,958464.3037500007,1276947.5497500002,-0.2494098101855099,3
20240517,385096.40375000064,0,573300.0,958396.4037500006,1276947.5497500002,-0.2494629838652067,4
20240520,385096.40375000064,0,568850.0,953946.4037500006,1276947.5497500002,-0.2529478568350254,4
20240521,385096.40375000064,0,605100.0,990196.4037500006,1276947.5497500002,-0.22455984668762585,4
20240522,385096.40375000064,0,615200.0,1000296.4037500006,1276947.5497500002,-0.21665035972241942,4
20240523,385096.40375000064,0,583050.0,968146.4037500006,1276947.5497500002,-0.24182758803245785,4
20240524,385096.40375000064,0,597500.0,982596.4037500006,1276947.5497500002,-0.2305115398495634,4
20240527,385096.40375000064,0,615200.0,1000296.4037500006,1276947.5497500002,-0.21665035972241942,4
20240528,385096.40375000064,0,631350.0,1016446.4037500006,1276947.5497500002,-0.20400301175330204,4
20240529,385096.40375000064,0,656850.0,1041946.4037500006,1276947.5497500002,-0.1840335149599589,4
20240530,385096.40375000064,0,637600.0,1022696.4037500006,1276947.5497500002,-0.19910852724512973,4
20240531,822723.1062500007,0,187200.0,1009923.1062500007,1276947.5497500002,-0.209111520322254,1
20240603,822723.1062500007,0,180600.0,1003323.1062500007,1276947.5497500002,-0.214280095962884,1
20240604,822723.1062500007,0,191700.0,1014423.1062500007,1276947.5497500002,-0.2055874914763699,1
20240605,822723.1062500007,0,185700.0,1008423.1062500007,1276947.5497500002,-0.21028619660421533,1
20240606,822723.1062500007,0,186300.0,1009023.1062500007,1276947.5497500002,-0.20981632609143075,1
20240607,822723.1062500007,0,184200.0,1006923.1062500007,1276947.5497500002,-0.21146087288617665,1
20240611,822723.1062500007,0,183600.0,1006323.1062500007,1276947.5497500002,-0.21193074339896123,1
20240612,432337.1262500006,0,565100.0,997437.1262500007,1276947.5497500002,-0.21888951003094992,3
20240613,432337.1262500006,0,568400.0,1000737.1262500007,1276947.5497500002,-0.21630522221063486,3
20240614,432337.1262500006,0,594500.0,1026837.1262500007,1276947.5497500002,-0.19586585490450725,3
20240617,275592.48125000065,0,776100.0,1051692.4812500007,1276947.5497500002,-0.1764011909056874,4
20240618,275592.48125000065,0,781000.0,1056592.4812500007,1276947.5497500002,-0.17256391505128033,4
20240619,275592.48125000065,0,751700.0,1027292.4812500007,1276947.5497500002,-0.1955092584255922,4
20240620,275592.48125000065,0,790000.0,1065592.4812500007,1276947.5497500002,-0.16551585735951213,4
20240621,275592.48125000065,0,810100.0,1085692.4812500007,1276947.5497500002,-0.14977519518122995,4
20240624,655521.5712500005,0,440700.0,1096221.5712500005,1276947.5497500002,-0.14152968031880564,2
20240625,688401.1912500005,0,388400.0,1076801.1912500006,1276947.5497500002,-0.15673812016725674,2
20240626,647504.8237500006,0,425400.0,1072904.8237500004,1276947.5497500002,-0.15978943382596034,2
20240627,647504.8237500006,0,436500.0,1084004.8237500004,1276947.5497500002,-0.15109682933944624,2
20240628,647504.8237500006,0,466000.0,1113504.8237500004,1276947.5497500002,-0.12799486246087277,2
20240701,647504.8237500006,0,501500.0,1149004.8237500004,1276947.5497500002,-0.10019419045445388,2
20240702,647504.8237500006,0,510500.0,1158004.8237500004,1276947.5497500002,-0.0931461327626858,2
20240703,647504.8237500006,0,544200.0,1191704.8237500004,1276947.5497500002,-0.06675507229462052,2
20240704,647504.8237500006,0,533000.0,1180504.8237500004,1276947.5497500002,-0.07552598853326531,2
20240705,647504.8237500006,0,518500.0,1166004.8237500004,1276947.5497500002,-0.08688119259222515,2
20240708,647504.8237500006,0,531000.0,1178504.8237500004,1276947.5497500002,-0.07709222357588053,2
20240709,647504.8237500006,0,551400.0,1198904.8237500004,1276947.5497500002,-0.06111662614120594,2
20240710,647504.8237500006,0,560400.0,1207904.8237500004,1276947.5497500002,-0.05406856844943786,2
20240711,647504.8237500006,0,582200.0,1229704.8237500004,1276947.5497500002,-0.03699660648493275,2
20240712,647504.8237500006,0,586700.0,1234204.8237500004,1276947.5497500002,-0.03347257763904865,2
20240715,822522.4687500005,0,396600.0,1219122.4687500005,1276947.5497500002,-0.04528383410212955,2
20240716,822522.4687500005,0,436000.0,1258522.4687500005,1276947.5497500002,-0.014429003762611137,2
20240717,822522.4687500005,0,440500.0,1263022.4687500005,1276947.5497500002,-0.01090497491672704,2
20240718,822522.4687500005,0,424750.0,1247272.4687500005,1276947.5497500002,-0.023239075877321325,2
20240719,823240.4325000006,0,396900.0,1220140.4325000006,1276947.5497500002,-0.04448664885344844,2
20240722,823240.4325000006,0,357550.0,1180790.4325000006,1276947.5497500002,-0.07530232331690145,2
20240723,1167410.7100000007,0,0.0,1167410.7100000007,1276947.5497500002,-0.08578021843688455,0
20240726,1167410.7100000007,0,0.0,1167410.7100000007,1276947.5497500002,-0.08578021843688455,0
20240729,1138599.7127500006,0,31440.0,1170039.7127500006,1276947.5497500002,-0.0837214003197938,1
20240730,1170796.6082500007,0,0.0,1170796.6082500007,1276947.5497500002,-0.08312866219194492,0
20240731,1136247.4457500007,0,35400.0,1171647.4457500007,1276947.5497500002,-0.08246235643790945,1
20240801,1136247.4457500007,0,35700.0,1171947.4457500007,1276947.5497500002,-0.08222742118151716,1
20240802,706636.1207500007,0,480750.0,1187386.1207500007,1276947.5497500002,-0.07013712428324392,3
20240805,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240806,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240807,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240808,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240809,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240812,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240813,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240814,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240815,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240816,1148910.3587500008,0,0.0,1148910.3587500008,1276947.5497500002,-0.10026816765110391,0
20240819,997459.8488750008,0,146250.0,1143709.8488750008,1276947.5497500002,-0.10434077805394948,2
20240820,997459.8488750008,0,150500.0,1147959.8488750008,1276947.5497500002,-0.10101252858839227,2
20240821,997459.8488750008,0,155000.0,1152459.8488750008,1276947.5497500002,-0.09748849974250817,2
20240822,997459.8488750008,0,166640.0,1164099.8488750008,1276947.5497500002,-0.08837301179448809,2
20240823,997459.8488750008,0,165620.0,1163079.8488750008,1276947.5497500002,-0.0891717916662218,2
20240826,997459.8488750008,0,168190.0,1165649.8488750008,1276947.5497500002,-0.08715917963646136,2
20240827,997459.8488750008,0,168800.0,1166259.8488750008,1276947.5497500002,-0.0866814779484637,2
20240828,1100175.8013750007,0,67750.0,1167925.8013750007,1276947.5497500002,-0.08537684135604762,2
20240829,1100175.8013750007,0,71060.0,1171235.8013750007,1276947.5497500002,-0.08278472236051959,2
20240830,1100175.8013750007,0,70570.0,1170745.8013750007,1276947.5497500002,-0.08316844994596029,2
20240902,1100175.8013750007,0,72060.0,1172235.8013750007,1276947.5497500002,-0.08200160483921193,2
20240903,1100175.8013750007,0,71530.0,1171705.8013750007,1276947.5497500002,-0.08241665712550494,2
20240904,1100175.8013750007,0,69390.0,1169565.8013750007,1276947.5497500002,-0.08409252862110317,2
20240905,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240906,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240909,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240910,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240911,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240912,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240913,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240916,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240918,1169776.4496250006,0,0.0,1169776.4496250006,1276947.5497500002,-0.08392756628569553,0
20240919,959677.4846250005,0,203050.0,1162727.4846250005,1276947.5497500002,-0.08944773428427943,2
20240920,959677.4846250005,0,201650.0,1161327.4846250005,1276947.5497500002,-0.09054409881411007,2
20240923,959677.4846250005,0,212700.0,1172377.4846250005,1276947.5497500002,-0.08189065020366137,2
20240924,959677.4846250005,0,192800.0,1152477.4846250005,1276947.5497500002,-0.09747468887768207,2
20240925,968015.1183750004,0,181500.0,1149515.1183750005,1276947.5497500002,-0.09979456979258727,1
20240926,968015.1183750004,0,181200.0,1149215.1183750005,1276947.5497500002,-0.10002950504897956,1
20240927,968015.1183750004,0,177000.0,1145015.1183750005,1276947.5497500002,-0.10331859863847137,1
20240930,968015.1183750004,0,176400.0,1144415.1183750005,1276947.5497500002,-0.10378846915125584,1
20241001,963091.6608750003,0,172500.0,1135591.6608750003,1276947.5497500002,-0.11069827331801885,1
20241004,963091.6608750003,0,172200.0,1135291.6608750003,1276947.5497500002,-0.11093320857441114,1
20241007,963091.6608750003,0,162000.0,1125091.6608750003,1276947.5497500002,-0.11892100729174837,1
20241008,963091.6608750003,0,157500.0,1120591.6608750003,1276947.5497500002,-0.12244503613763247,1
20241009,963091.6608750003,0,161400.0,1124491.6608750003,1276947.5497500002,-0.11939087780453284,1
20241011,963091.6608750003,0,177300.0,1140391.6608750003,1276947.5497500002,-0.10693930921574246,1
20241014,963091.6608750003,0,169500.0,1132591.6608750003,1276947.5497500002,-0.1130476258819415,1
20241015,931834.2358750004,0,204600.0,1136434.2358750002,1276947.5497500002,-0.11003843807250313,2
20241016,682014.9808750004,0,474500.0,1156514.9808750004,1276947.5497500002,-0.09431285482209362,3
20241017,1090388.8073750003,0,61620.0,1152008.8073750003,1276947.5497500002,-0.09784171824399546,2
20241018,1090388.8073750003,0,63940.0,1154328.8073750003,1276947.5497500002,-0.0960248855945619,2
20241021,1090388.8073750003,0,65400.0,1155788.8073750003,1276947.5497500002,-0.0948815340134529,2
20241022,1090388.8073750003,0,68760.0,1159148.8073750003,1276947.5497500002,-0.09225025914185936,2
20241023,1090388.8073750003,0,67360.0,1157748.8073750003,1276947.5497500002,-0.09334662367169,2
20241024,656522.1378750002,0,490500.0,1147022.1378750002,1276947.5497500002,-0.1017468665024156,3
20241025,774828.0266250002,0,360950.0,1135778.0266250002,1276947.5497500002,-0.11055232703382223,2
20241028,774828.0266250002,0,366600.0,1141428.0266250002,1276947.5497500002,-0.10612771303843449,2
20241029,774828.0266250002,0,363600.0,1138428.0266250002,1276947.5497500002,-0.10847706560235726,2
20241030,774828.0266250002,0,353850.0,1128678.0266250002,1276947.5497500002,-0.116112461435106,2
20241101,774828.0266250002,0,351400.0,1126228.0266250002,1276947.5497500002,-0.1180310993623096,2
20241104,774828.0266250002,0,329850.0,1104678.0266250002,1276947.5497500002,-0.13490728194648782,2
20241105,967173.1166250001,0,141500.0,1108673.1166250003,1276947.5497500002,-0.13177865696828706,1
20241106,738541.6291250001,0,366900.0,1105441.629125,1276947.5497500002,-0.13430929144942372,2
20241107,738541.6291250001,0,374700.0,1113241.629125,1276947.5497500002,-0.12820097478322467,2
20241108,738541.6291250001,0,367200.0,1105741.629125,1276947.5497500002,-0.13407435619303143,2
20241111,738541.6291250001,0,380600.0,1119141.629125,1276947.5497500002,-0.12358058140750994,2
20241112,738541.6291250001,0,376200.0,1114741.629125,1276947.5497500002,-0.12702629850126324,2
20241113,934558.6901250002,0,182900.0,1117458.6901250002,1276947.5497500002,-0.1248985204257016,2
20241114,934558.6901250002,0,178420.0,1112978.6901250002,1276947.5497500002,-0.12840688692115954,2
20241115,1107709.094125,0,0.0,1107709.094125,1276947.5497500002,-0.13253359987897195,0
20241118,943675.679125,0,162300.0,1105975.679125,1276947.5497500002,-0.1338910675371694,1
20241119,1101972.104125,0,0.0,1101972.104125,1276947.5497500002,-0.13702633726753832,0
20241120,894276.5591250001,0,205150.0,1099426.5591250001,1276947.5497500002,-0.1390197981583151,2
20241121,894276.5591250001,0,225550.0,1119826.5591250001,1276947.5497500002,-0.12304420072364064,2
20241122,894276.5591250001,0,216200.0,1110476.5591250001,1276947.5497500002,-0.1303663495478664,2
20241125,894276.5591250001,0,219800.0,1114076.5591250001,1276947.5497500002,-0.12754712647115918,2
20241126,667710.8391250002,0,455750.0,1123460.8391250002,1276947.5497500002,-0.1201981323783029,3
20241127,667710.8391250002,0,436550.0,1104260.8391250002,1276947.5497500002,-0.13523398878740833,3
20241128,1088440.8341250003,0,0.0,1088440.8341250003,1276947.5497500002,-0.1476229118900817,0
20241129,1088440.8341250003,0,0.0,1088440.8341250003,1276947.5497500002,-0.1476229118900817,0
20241202,935523.2366250003,0,154500.0,1090023.2366250004,1276947.5497500002,-0.1463837047665707,1
20241203,935523.2366250003,0,163200.0,1098723.2366250004,1276947.5497500002,-0.1395705823311948,1
20241204,935523.2366250003,0,168000.0,1103523.2366250004,1276947.5497500002,-0.1358116182289184,1
20241205,915924.4616250003,0,176800.0,1092724.4616250005,1276947.5497500002,-0.14426832814007662,1
20241206,915924.4616250003,0,181600.0,1097524.4616250005,1276947.5497500002,-0.14050936403780023,1
20241209,915924.4616250003,0,163600.0,1079524.4616250005,1276947.5497500002,-0.1546054794213365,1
20241210,915924.4616250003,0,162000.0,1077924.4616250005,1276947.5497500002,-0.15585846745542864,1
20241211,1074420.0016250003,0,0.0,1074420.0016250003,1276947.5497500002,-0.1586028714841503,0
20241212,1074420.0016250003,0,0.0,1074420.0016250003,1276947.5497500002,-0.1586028714841503,0
20241213,1074420.0016250003,0,0.0,1074420.0016250003,1276947.5497500002,-0.1586028714841503,0
20241216,1074420.0016250003,0,0.0,1074420.0016250003,1276947.5497500002,-0.1586028714841503,0
20241217,1074420.0016250003,0,0.0,1074420.0016250003,1276947.5497500002,-0.1586028714841503,0
20241218,1074420.0016250003,0,0.0,1074420.0016250003,1276947.5497500002,-0.1586028714841503,0
20241219,891359.5116250003,0,193600.0,1084959.5116250003,1276947.5497500002,-0.15034919653715395,2
20241220,1078577.3903750002,0,0.0,1078577.3903750002,1276947.5497500002,-0.15534714751113843,0
20241223,1078577.3903750002,0,0.0,1078577.3903750002,1276947.5497500002,-0.15534714751113843,0
20241224,1078577.3903750002,0,0.0,1078577.3903750002,1276947.5497500002,-0.15534714751113843,0
20241225,1078577.3903750002,0,0.0,1078577.3903750002,1276947.5497500002,-0.15534714751113843,0
20241226,458194.60287500033,0,606700.0,1064894.6028750003,1276947.5497500002,-0.16606237814271652,3
20241227,458194.60287500033,0,605900.0,1064094.6028750003,1276947.5497500002,-0.16668887215976258,3
20241230,458194.60287500033,0,611200.0,1069394.6028750003,1276947.5497500002,-0.16253834929683253,3
20241231,845672.3928750004,0,226000.0,1071672.3928750004,1276947.5497500002,-0.16075457203797328,1
20250102,708477.1678750004,0,354200.0,1062677.1678750003,1276947.5497500002,-0.1677988903435773,2
20250103,923521.3678750005,0,131000.0,1054521.3678750005,1276947.5497500002,-0.1741858402238574,1
20250106,923521.3678750005,0,144000.0,1067521.3678750005,1276947.5497500002,-0.164005312446859,1
20250107,923521.3678750005,0,130000.0,1053521.3678750005,1276947.5497500002,-0.17496895774516497,1
20250108,840381.6153750004,0,209100.0,1049481.6153750005,1276947.5497500002,-0.17813255870966105,1
20250109,852101.3328750004,0,185400.0,1037501.3328750004,1276947.5497500002,-0.1875145278456256,1
20250110,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250113,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250114,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250115,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250116,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250117,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250120,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250121,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250122,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250203,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250204,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250205,1033694.2128750004,0,0.0,1033694.2128750004,1276947.5497500002,-0.1904959502233461,0
20250206,842537.2017500004,0,196715.0,1039252.2017500004,1276947.5497500002,-0.18614339175210104,2
20250207,1005313.7142500004,0,35955.0,1041268.7142500004,1276947.5497500002,-0.18456422548141527,1
20250210,846387.5667500005,0,197505.0,1043892.5667500005,1276947.5497500002,-0.18250944061533858,2
20250211,846387.5667500005,0,212670.0,1059057.5667500005,1276947.5497500002,-0.1706334634047092,2
20250212,846387.5667500005,0,227430.0,1073817.5667500005,1276947.5497500002,-0.15907464879020938,2
20250213,846387.5667500005,0,228764.99999999997,1075152.5667500005,1276947.5497500002,-0.15802918689926382,2
20250214,849231.3076250005,0,246300.0,1095531.3076250004,1276947.5497500002,-0.14207023785786455,2
20250217,692864.5251250004,0,402200.0,1095064.5251250004,1276947.5497500002,-0.14243578341225427,3
20250218,887997.2251250003,0,195800.0,1083797.2251250003,1276947.5497500002,-0.15125940346008315,2
20250219,887997.2251250003,0,190100.0,1078097.2251250003,1276947.5497500002,-0.1557231733315363,2
20250220,887997.2251250003,0,192900.0,1080897.2251250003,1276947.5497500002,-0.15353044427187512,2
20250221,887997.2251250003,0,193100.0,1081097.2251250003,1276947.5497500002,-0.15337382076761363,2
20250224,887997.2251250003,0,197100.0,1085097.2251250003,1276947.5497500002,-0.1502413506823833,2
20250225,887997.2251250003,0,193300.0,1081297.2251250003,1276947.5497500002,-0.15321719726335203,2
20250226,737531.9613750003,0,349000.0,1086531.9613750004,1276947.5497500002,-0.14911778358655314,2
20250227,737531.9613750003,0,337800.0,1075331.9613750004,1276947.5497500002,-0.15788869982519793,2
20250303,737531.9613750003,0,334150.0,1071681.9613750004,1276947.5497500002,-0.16074707877797056,2
20250304,928134.7951250003,0,144500.0,1072634.7951250002,1276947.5497500002,-0.16000089797345263,1
20250305,928134.7951250003,0,136500.0,1064634.7951250002,1276947.5497500002,-0.16626583814391316,1
20250306,928134.7951250003,0,131000.0,1059134.7951250002,1276947.5497500002,-0.1705729845111048,1
20250307,928134.7951250003,0,123500.0,1051634.7951250002,1276947.5497500002,-0.17644636592091167,1
20250310,928134.7951250003,0,124500.0,1052634.7951250002,1276947.5497500002,-0.175663248399604,1
20250311,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250312,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250313,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250314,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250317,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250318,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250319,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250320,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250321,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250324,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250325,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250326,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250327,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250328,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250331,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250401,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250402,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250407,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250408,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250409,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250410,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250411,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250414,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250415,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250416,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250417,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250418,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250421,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250422,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250423,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250424,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250425,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250428,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250429,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250430,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250502,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250505,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250506,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250507,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250508,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250509,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250512,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250513,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250514,1045612.6451250003,0,0.0,1045612.6451250003,1276947.5497500002,-0.181162417101854,0
20250515,886586.3551250002,0,161000.0,1047586.3551250002,1276947.5497500002,-0.179616770218874,1
20250516,886586.3551250002,0,161400.0,1047986.3551250002,1276947.5497500002,-0.17930352321035103,1
20250519,886586.3551250002,0,162000.0,1048586.3551250002,1276947.5497500002,-0.17883365269756646,1
20250520,886586.3551250002,0,178200.0,1064786.3551250002,1276947.5497500002,-0.1661471488523838,1
20250521,886586.3551250002,0,195200.0,1081786.3551250002,1276947.5497500002,-0.15283415099015496,1
20250522,886586.3551250002,0,214000.0,1100586.3551250002,1276947.5497500002,-0.13811154158957262,1
