date,nav,cash,market_value,positions,peak,drawdown
20240229,4028047.1220832514,2444547.1220832514,1583500.0,2,4028047.1220832514,0.0
20240301,3994297.1220832514,2444547.1220832514,1549750.0,2,4028047.1220832514,-0.008378750043655181
20240304,3978547.1220832514,2444547.1220832514,1534000.0,2,4028047.1220832514,-0.012288833397360865
20240305,4022297.1220832514,2444547.1220832514,1577750.0,2,4028047.1220832514,-0.0014274907481782728
20240306,4141047.1220832514,2444547.1220832514,1696500.0,2,4141047.1220832514,0.0
20240307,4049547.1220832514,2444547.1220832514,1605000.0,2,4141047.1220832514,-0.022095860612658003
20240308,3958297.1220832514,2444547.1220832514,1513750.0,2,4141047.1220832514,-0.044131350021456295
20240311,3991306.480008251,196261.48000825127,3795045.0,5,4141047.1220832514,-0.03616009131518161
20240312,4127701.480008251,196261.48000825127,3931440.0,5,4141047.1220832514,-0.003222769913394874
20240313,4275626.480008251,196261.48000825127,4079365.0,5,4275626.480008251,0.0
20240314,4154471.480008251,196261.48000825127,3958210.0,5,4275626.480008251,-0.028336198348122843
20240315,3986316.480008251,196261.48000825127,3790055.0,5,4275626.480008251,-0.06766493784074457
20240318,4141611.480008251,196261.48000825127,3945350.0,5,4275626.480008251,-0.03134394471234103
20240319,4205351.480008251,196261.48000825127,4009090.0,5,4275626.480008251,-0.016436187849567352
20240320,4122531.480008251,196261.48000825127,3926270.0,5,4275626.480008251,-0.03580644864929938
20240321,4094116.480008251,196261.48000825127,3897855.0,5,4275626.480008251,-0.04245225836463851
20240322,4070286.480008251,196261.48000825127,3874025.0,5,4275626.480008251,-0.0480257106087536
20240325,4119563.8063582513,2606563.8063582513,1513000.0,2,4275626.480008251,-0.036500539600385906
20240326,4153313.8063582513,2606563.8063582513,1546750.0,2,4275626.480008251,-0.028606959523219122
20240327,4177550.1651082514,2005300.1651082514,2172250.0,3,4275626.480008251,-0.022938466528491186
20240328,4111266.9111082517,269016.9111082514,3842250.0,5,4275626.480008251,-0.038441049438837416
20240329,4087416.9111082517,269016.9111082514,3818400.0,5,4275626.480008251,-0.0440191793600353
20240401,4270866.911108252,269016.9111082514,4001850.0,5,4275626.480008251,-0.001113186318368542
20240402,4380016.911108252,269016.9111082514,4111000.0,5,4380016.911108252,0.0
20240403,4452916.911108252,269016.9111082514,4183900.0,5,4452916.911108252,0.0
20240408,4681516.911108252,269016.9111082514,4412500.0,5,4681516.911108252,0.0
20240409,4586166.911108252,269016.9111082514,4317150.0,5,4681516.911108252,-0.020367330036500486
20240410,4549416.911108252,269016.9111082514,4280400.0,5,4681516.911108252,-0.028217349741182063
20240411,4540566.911108252,269016.9111082514,4271550.0,5,4681516.911108252,-0.030107762649656422
20240412,4569416.911108252,269016.9111082514,4300400.0,5,4681516.911108252,-0.023945230174008403
20240415,4588466.911108252,269016.9111082514,4319450.0,5,4681516.911108252,-0.019876036286275545
20240416,4433016.911108252,269016.9111082514,4164000.0,5,4681516.911108252,-0.05308108562213287
20240417,4499034.242858252,3016534.2428582516,1482500.0,2,4681516.911108252,-0.038979388885044375
20240418,4513284.242858252,3016534.2428582516,1496750.0,2,4681516.911108252,-0.035935503693433124
20240419,4461034.242858252,3016534.2428582516,1444500.0,2,4681516.911108252,-0.04709641606267434
20240422,4413034.242858252,3016534.2428582516,1396500.0,2,4681516.911108252,-0.05734950302389108
20240423,4425284.242858252,3016534.2428582516,1408750.0,2,4681516.911108252,-0.054732829788997295
20240424,4460534.242858252,3016534.2428582516,1444000.0,2,4681516.911108252,-0.04720321905185365
20240425,4432284.242858252,3016534.2428582516,1415750.0,2,4681516.911108252,-0.0532375879404865
20240426,4438034.242858252,3016534.2428582516,1421500.0,2,4681516.911108252,-0.05200935356492409
20240429,4485034.242858252,3016534.2428582516,1468500.0,2,4681516.911108252,-0.04196987258206586
20240430,4468534.242858252,3016534.2428582516,1452000.0,2,4681516.911108252,-0.04549437122498423
20240502,4479204.892858252,2045704.8928582515,2433500.0,3,4681516.911108252,-0.04321505659201097
20240503,4494450.782858252,1162950.7828582516,3331500.0,4,4681516.911108252,-0.039958443342612227
20240506,4559533.697858252,1787533.6978582516,2772000.0,3,4681516.911108252,-0.026056343609602184
20240507,4552078.631858252,1137778.6318582515,3414300.0,4,4681516.911108252,-0.02764879027626066
20240508,4567968.536858251,248018.53685825155,4319950.0,5,4681516.911108252,-0.02425461157270925
20240509,4539506.061858252,2085906.0618582517,2453600.0,3,4681516.911108252,-0.030334366391593703
20240510,4572456.061858252,2085906.0618582517,2486550.0,3,4681516.911108252,-0.023296049404675112
20240513,4554656.061858252,2085906.0618582517,2468750.0,3,4681516.911108252,-0.027098235819459693
20240514,4521836.041358252,937536.041358252,3584300.0,4,4681516.911108252,-0.034108788408114155
20240515,4591262.605358252,1757562.6053582518,2833700.0,3,4681516.911108252,-0.01927885928081241
20240516,4564562.605358252,1757562.6053582518,2807000.0,3,4681516.911108252,-0.02498213890298917
20240517,4524377.027358252,252677.02735825186,4271700.0,5,4681516.911108252,-0.033566018607588566
20240520,4564542.222358252,1140242.222358252,3424300.0,4,4681516.911108252,-0.02498649283364618
20240521,4743516.951108252,232716.95110825193,4510800.0,5,4743516.951108252,0.0
20240522,4818216.951108252,232716.95110825193,4585500.0,5,4818216.951108252,0.0
20240523,4600066.951108252,232716.95110825193,4367350.0,5,4818216.951108252,-0.0452760849529249
20240524,4698116.951108252,232716.95110825193,4465400.0,5,4818216.951108252,-0.024926233338740666
20240527,4827316.951108252,232716.95110825193,4594600.0,5,4827316.951108252,0.0
20240528,4976216.951108252,232716.95110825193,4743500.0,5,4976216.951108252,0.0
20240529,5153766.951108252,232716.95110825193,4921050.0,5,5153766.951108252,0.0
20240530,5085466.951108252,232716.95110825193,4852750.0,5,5153766.951108252,-0.013252442465469416
20240531,5252116.951108252,232716.95110825193,5019400.0,5,5252116.951108252,0.0
20240603,5396816.951108252,232716.95110825193,5164100.0,5,5396816.951108252,0.0
20240604,5294766.951108252,232716.95110825193,5062050.0,5,5396816.951108252,-0.01890929429782562
20240605,5328166.951108252,232716.95110825193,5095450.0,5,5396816.951108252,-0.012720461083250645
20240606,5204916.951108252,232716.95110825193,4972200.0,5,5396816.951108252,-0.03555799682266281
20240607,5162176.670108251,3382726.6701082517,1779450.0,2,5396816.951108252,-0.04347753187215597
20240611,5147826.670108251,3382726.6701082517,1765100.0,2,5396816.951108252,-0.04613650662153168
20240612,5131372.917608252,2266272.917608252,2865100.0,3,5396816.951108252,-0.049185294944178226
20240613,5185122.917608252,2266272.917608252,2918850.0,3,5396816.951108252,-0.03922572053449547
20240614,5164972.917608252,2266272.917608252,2898700.0,3,5396816.951108252,-0.042959402848078865
20240617,5197495.076108252,2434045.0761082517,2763450.0,3,5396816.951108252,-0.03693322875423233
20240618,5254395.076108252,2434045.0761082517,2820350.0,3,5396816.951108252,-0.02638997696054024
20240619,5235995.076108252,2434045.0761082517,2801950.0,3,5396816.951108252,-0.029799394060785134
20240620,5295149.104108252,1326699.1041082516,3968450.0,4,5396816.951108252,-0.01883848348406969
20240621,5358839.404108251,1729989.4041082514,3628850.0,4,5396816.951108252,-0.0070370270743018715
20240624,5356939.404108251,1729989.4041082514,3626950.0,4,5396816.951108252,-0.007389086448783666
20240625,5401864.1261082515,1211714.1261082515,4190150.0,4,5401864.1261082515,0.0
20240626,5331329.976108251,1532679.9761082516,3798650.0,4,5401864.1261082515,-0.013057372113284949
20240627,5360779.976108251,1532679.9761082516,3828100.0,4,5401864.1261082515,-0.007605550424978791
20240628,5490729.976108251,1532679.9761082516,3958050.0,4,5490729.976108251,0.0
20240701,5660929.976108251,1532679.9761082516,4128250.0,4,5660929.976108251,0.0
20240702,5711679.976108251,1532679.9761082516,4179000.0,4,5711679.976108251,0.0
20240703,5903029.976108251,1532679.9761082516,4370350.0,4,5903029.976108251,0.0
20240704,5859929.976108251,1532679.9761082516,4327250.0,4,5903029.976108251,-0.007301335106621787
20240705,5785179.976108251,1532679.9761082516,4252500.0,4,5903029.976108251,-0.019964323487595803
20240708,5870929.976108251,1532679.9761082516,4338250.0,4,5903029.976108251,-0.005437885311428303
20240709,5942529.976108251,1532679.9761082516,4409850.0,4,5942529.976108251,0.0
20240710,6002629.976108251,1532679.9761082516,4469950.0,4,6002629.976108251,0.0
20240711,6145829.976108251,1532679.9761082516,4613150.0,4,6145829.976108251,0.0
20240712,6185379.976108251,1532679.9761082516,4652700.0,4,6185379.976108251,0.0
20240715,6001429.976108251,1532679.9761082516,4468750.0,4,6185379.976108251,-0.02973948257189185
20240716,5884929.976108251,1532679.9761082516,4352250.0,4,6185379.976108251,-0.0485742187481647
20240717,5832137.383608252,3946837.383608252,1885300.0,2,6185379.976108251,-0.05710927927862797
20240718,5856787.383608252,3946837.383608252,1909950.0,2,6185379.976108251,-0.05312407544390585
20240719,5722279.641358252,777179.6413582518,4945100.0,5,6185379.976108251,-0.07487015131467722
20240722,5547529.641358252,777179.6413582518,4770350.0,5,6185379.976108251,-0.10312225557908661
20240723,5645829.641358252,777179.6413582518,4868650.0,5,6185379.976108251,-0.08722994170674647
20240726,5568679.641358252,777179.6413582518,4791500.0,5,6185379.976108251,-0.0997029021874285
20240729,5635838.816108252,3836888.816108252,1798950.0,2,6185379.976108251,-0.0888451739622571
20240730,5615765.958358252,4656765.958358252,959000.0,1,6185379.976108251,-0.09209038409122783
20240731,5633819.308358252,4426569.308358252,1207250.0,2,6185379.976108251,-0.08917167092085954
20240801,5658569.308358252,4426569.308358252,1232000.0,2,6185379.976108251,-0.08517029993062131
20240802,5737213.443358252,1961463.4433582518,3775750.0,4,6185379.976108251,-0.07245578032086863
20240805,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240806,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240807,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240808,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240809,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240812,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240813,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240814,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240815,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240816,5516107.261358252,5516107.261358252,0.0,0,6185379.976108251,-0.10820236062055089
20240819,5538677.297358252,4778677.297358252,760000.0,1,6185379.976108251,-0.1045534278003879
20240820,5578677.297358252,4778677.297358252,800000.0,1,6185379.976108251,-0.09808656559394224
20240821,5658677.297358252,4778677.297358252,880000.0,1,6185379.976108251,-0.08515284118105104
20240822,5661877.297358252,4778677.297358252,883200.0,1,6185379.976108251,-0.08463549220453537
20240823,5604277.297358252,4778677.297358252,825600.0,1,6185379.976108251,-0.09394777378181707
20240826,5685877.297358252,4778677.297358252,907200.0,1,6185379.976108251,-0.08075537488066797
20240827,5722677.297358252,4778677.297358252,944000.0,1,6185379.976108251,-0.07480586165073799
20240828,5770677.297358252,4778677.297358252,992000.0,1,6185379.976108251,-0.06704562700300332
20240829,5831477.297358252,4778677.297358252,1052800.0,1,6185379.976108251,-0.05721599644920594
20240830,5828277.297358252,4778677.297358252,1049600.0,1,6185379.976108251,-0.057733345425721505
20240902,5855477.297358252,4778677.297358252,1076800.0,1,6185379.976108251,-0.05333587912533855
20240903,5841077.297358252,4778677.297358252,1062400.0,1,6185379.976108251,-0.05566394951965892
20240904,5829877.297358252,4778677.297358252,1051200.0,1,6185379.976108251,-0.05747467093746372
20240905,5851326.233358252,5851326.233358252,0.0,0,6185379.976108251,-0.05400698809779203
20240906,5851326.233358252,5851326.233358252,0.0,0,6185379.976108251,-0.05400698809779203
20240909,5851326.233358252,5851326.233358252,0.0,0,6185379.976108251,-0.05400698809779203
20240910,5851326.233358252,5851326.233358252,0.0,0,6185379.976108251,-0.05400698809779203
20240911,5851326.233358252,5851326.233358252,0.0,0,6185379.976108251,-0.05400698809779203
20240912,5851326.233358252,5851326.233358252,0.0,0,6185379.976108251,-0.05400698809779203
20240913,5851326.233358252,5851326.233358252,0.0,0,6185379.976108251,-0.05400698809779203
20240916,5851326.233358252,5851326.233358252,0.0,0,6185379.976108251,-0.05400698809779203
20240918,5802134.825858252,4573734.825858252,1228400.0,1,6185379.976108251,-0.06195983944888239
20240919,5757734.825858252,4573734.825858252,1184000.0,1,6185379.976108251,-0.06913805649803695
20240920,5713334.825858252,4573734.825858252,1139600.0,1,6185379.976108251,-0.07631627354719162
20240923,5711484.825858252,4573734.825858252,1137750.0,1,6185379.976108251,-0.07661536592423979
20240924,5685584.825858252,4573734.825858252,1111850.0,1,6185379.976108251,-0.0808026592029133
20240925,5688670.117108252,5688670.117108252,0.0,0,6185379.976108251,-0.08030385536840079
20240926,5688670.117108252,5688670.117108252,0.0,0,6185379.976108251,-0.08030385536840079
20240927,5693527.907108252,4585727.907108252,1107800.0,1,6185379.976108251,-0.07951848890445457
20240930,5696454.831608252,3446654.8316082517,2249800.0,2,6185379.976108251,-0.07904528846870029
20241001,5680246.413608251,2734446.4136082516,2945800.0,3,6185379.976108251,-0.08166572861346222
20241004,5603696.413608251,2734446.4136082516,2869250.0,3,6185379.976108251,-0.09404168616104758
20241007,5550946.413608251,2734446.4136082516,2816500.0,3,6185379.976108251,-0.10256986069579777
20241008,5523646.413608251,2734446.4136082516,2789200.0,3,6185379.976108251,-0.10698349415169683
20241009,5502496.413608251,2734446.4136082516,2768050.0,3,6185379.976108251,-0.11040284754335494
20241011,5524633.8591082515,3758383.8591082515,1766250.0,2,6185379.976108251,-0.10682385230207492
20241014,5509383.8591082515,3758383.8591082515,1751000.0,2,6185379.976108251,-0.10928934351828234
20241015,5505433.8591082515,3758383.8591082515,1747050.0,2,6185379.976108251,-0.10992794616116885
20241016,5485410.019354002,3795650.5193540016,1689759.5,3,6185379.976108251,-0.11316523147453594
20241017,5565977.477728503,3768977.4777285024,1797000.0,3,6185379.976108251,-0.10013976518374978
20241018,5634244.172478503,3816344.172478502,1817900.0,2,6185379.976108251,-0.08910298247780646
20241021,5653254.612978502,2716504.612978502,2936750.0,3,6185379.976108251,-0.08602953499787325
20241022,5610948.209978502,1596948.2099785022,4014000.0,4,6185379.976108251,-0.09286927696415714
20241023,5566148.209978502,1596948.2099785022,3969200.0,4,6185379.976108251,-0.10011216263537626
20241024,5508187.799978502,2336087.799978502,3172100.0,3,6185379.976108251,-0.10948271225785355
20241025,5549009.825478502,3364009.825478502,2185000.0,2,6185379.976108251,-0.10288295191044095
20241028,5535159.825478502,3364009.825478502,2171150.0,2,6185379.976108251,-0.1051221029494227
20241029,5543096.947978502,3173346.947978502,2369750.0,3,6185379.976108251,-0.10383889601134322
20241030,5509096.947978502,3173346.947978502,2335750.0,3,6185379.976108251,-0.10933572888682197
20241101,5495396.947978502,3173346.947978502,2322050.0,3,6185379.976108251,-0.11155062919252956
20241104,5532146.947978502,3173346.947978502,2358800.0,3,6185379.976108251,-0.10560919954035763
20241105,5541346.947978502,3173346.947978502,2368000.0,3,6185379.976108251,-0.10412182123287517
20241106,5496446.947978502,3173346.947978502,2323100.0,3,6185379.976108251,-0.11138087405961039
20241107,5504446.947978502,3173346.947978502,2331100.0,3,6185379.976108251,-0.11008750161832126
20241108,5521996.947978502,3173346.947978502,2348650.0,3,6185379.976108251,-0.10725016582524327
20241111,5487996.947978502,3173346.947978502,2314650.0,3,6185379.976108251,-0.11274699870072202
20241112,5469996.947978502,3173346.947978502,2296650.0,3,6185379.976108251,-0.11565708669362251
20241113,5484596.947978502,3173346.947978502,2311250.0,3,6185379.976108251,-0.11329668198826992
20241114,5488746.947978502,3173346.947978502,2315400.0,3,6185379.976108251,-0.11262574503435119
20241115,5476746.947978502,3173346.947978502,2303400.0,3,6185379.976108251,-0.11456580369628488
20241118,5500246.947978502,3173346.947978502,2326900.0,3,6185379.976108251,-0.11076652214999805
20241119,5582096.947978502,3173346.947978502,2408750.0,3,6185379.976108251,-0.09753370536005868
20241120,5580896.947978502,3173346.947978502,2407550.0,3,6185379.976108251,-0.09772771122625201
20241121,5603446.947978502,3173346.947978502,2430100.0,3,6185379.976108251,-0.09408201765736834
20241122,5604646.947978502,3173346.947978502,2431300.0,3,6185379.976108251,-0.09388801179117501
20241125,5546846.947978502,3173346.947978502,2373500.0,3,6185379.976108251,-0.10323262767948893
20241126,5522446.947978502,3173346.947978502,2349100.0,3,6185379.976108251,-0.10717741362542077
20241127,5493996.947978502,3173346.947978502,2320650.0,3,6185379.976108251,-0.11177696936975523
20241128,5484545.302478502,4181545.302478502,1303000.0,2,6185379.976108251,-0.11330503159657201
20241129,5482795.302478502,4181545.302478502,1301250.0,2,6185379.976108251,-0.11358795681810407
20241202,5515245.302478502,4181545.302478502,1333700.0,2,6185379.976108251,-0.10834171485312505
20241203,5570742.832923502,3156728.832923502,2414014.0,4,6185379.976108251,-0.09936934279847909
20241204,5673869.832923502,3156728.832923502,2517141.0,4,6185379.976108251,-0.08269664032937618
20241205,5689302.832923502,3156728.832923502,2532574.0,4,6185379.976108251,-0.0802015632185743
20241206,5678266.832923502,3156728.832923502,2521538.0,4,6185379.976108251,-0.0819857705013326
20241209,5566301.832923502,3156728.832923502,2409573.0,4,6185379.976108251,-0.10008732617494975
20241210,5534162.727933502,4165562.7279335023,1368600.0,2,6185379.976108251,-0.10528330526017016
20241211,5519412.727933502,4165562.7279335023,1353850.0,2,6185379.976108251,-0.10766796069879703
20241212,5541762.727933502,4165562.7279335023,1376200.0,2,6185379.976108251,-0.10405460144094558
20241213,5536962.727933502,4165562.7279335023,1371400.0,2,6185379.976108251,-0.10483062490571904
20241216,5542062.727933502,4165562.7279335023,1376500.0,2,6185379.976108251,-0.10400609997439725
20241217,5526112.727933502,4165562.7279335023,1360550.0,2,6185379.976108251,-0.10658476127921734
20241218,5518012.727933502,4165562.7279335023,1352450.0,2,6185379.976108251,-0.10789430087602259
20241219,5515862.727933502,4165562.7279335023,1350300.0,2,6185379.976108251,-0.10824189471961909
20241220,5467862.727933502,4165562.7279335023,1302300.0,2,6185379.976108251,-0.11600212936735388
20241223,5498012.727933502,4165562.7279335023,1332450.0,2,6185379.976108251,-0.11112773197924541
20241224,5526020.011805503,3146778.8118055025,2379241.2,4,6185379.976108251,-0.10659975083981954
20241225,5613644.411805503,3146778.8118055025,2466865.6,4,6185379.976108251,-0.09243337782175765
20241226,5581447.611805502,3146778.8118055025,2434668.8,4,6185379.976108251,-0.09763868454896996
20241227,5591204.540061503,4249404.540061503,1341800.0,2,6185379.976108251,-0.09606126678422666
20241230,5586404.540061503,4249404.540061503,1337000.0,2,6185379.976108251,-0.09683729024900012
20241231,5555904.540061503,4249404.540061503,1306500.0,2,6185379.976108251,-0.10176827268141497
20250102,5578554.540061503,4249404.540061503,1329150.0,2,6185379.976108251,-0.09810641195701508
20250103,5581654.540061503,4249404.540061503,1332250.0,2,6185379.976108251,-0.09760523013601563
20250106,5606754.540061503,4249404.540061503,1357350.0,2,6185379.976108251,-0.0935472741014709
20250107,5616554.540061503,4249404.540061503,1367150.0,2,6185379.976108251,-0.09196289286089177
20250108,5611704.540061503,4249404.540061503,1362300.0,2,6185379.976108251,-0.09274699990342328
20250109,5581754.540061503,4249404.540061503,1332350.0,2,6185379.976108251,-0.09758906298049952
20250110,5562354.540061503,4249404.540061503,1312950.0,2,6185379.976108251,-0.10072549115062557
20250113,5549054.540061503,4249404.540061503,1299650.0,2,6185379.976108251,-0.10287572283426882
20250114,5561254.540061503,4249404.540061503,1311850.0,2,6185379.976108251,-0.1009033298613029
20250115,5555584.704811502,5378584.704811502,177000.0,1,6185379.976108251,-0.10181998094367783
20250116,5558834.704811502,5378584.704811502,180250.0,1,6185379.976108251,-0.10129454838940422
20250117,5559584.704811502,5378584.704811502,181000.0,1,6185379.976108251,-0.10117329472303327
20250120,5560334.704811502,5378584.704811502,181750.0,1,6185379.976108251,-0.10105204105666243
20250121,5559334.704811502,5378584.704811502,180750.0,1,6185379.976108251,-0.10121371261182366
20250122,5635101.044811502,4285651.044811502,1349450.0,2,6185379.976108251,-0.0889644505951559
20250203,5626422.750311502,1389422.750311502,4237000.0,4,6185379.976108251,-0.09036748396311722
20250204,5733032.255311502,3350832.255311502,2382200.0,2,6185379.976108251,-0.07313175949480788
20250205,5836232.255311502,3350832.255311502,2485400.0,2,6185379.976108251,-0.056447255002178176
20250206,5912055.211811502,2090055.2118115022,3822000.0,3,6185379.976108251,-0.044188839707907546
20250207,6139605.211811502,2090055.2118115022,4049550.0,3,6185379.976108251,-0.00740047733099003
20250210,4632594.513667502,2184036.9136675023,2448557.6,3,6185379.976108251,-0.2510412405444068
20250211,4600427.313667502,2184036.9136675023,2416390.4,3,6185379.976108251,-0.25624176179358626
20250212,4611500.913667502,2184036.9136675023,2427464.0,3,6185379.976108251,-0.254451475660354
20250213,4650644.113667503,2184036.9136675023,2466607.2,3,6185379.976108251,-0.24812313364237015
20250214,4631557.8770515025,2370457.8770515025,2261100.0,2,6185379.976108251,-0.25120883519825254
20250217,4646856.448051503,1506256.4480515025,3140600.0,3,6185379.976108251,-0.24873549143293927
20250218,4617875.017051502,2793475.017051502,1824400.0,2,6185379.976108251,-0.2534209644535047
20250219,4588075.017051502,2793475.017051502,1794600.0,2,6185379.976108251,-0.25823877679730667
20250220,4612175.017051502,2793475.017051502,1818700.0,2,6185379.976108251,-0.2543424923179233
20250221,4614175.017051502,2793475.017051502,1820700.0,2,6185379.976108251,-0.25401914920760094
20250224,4636975.017051502,2793475.017051502,1843500.0,2,6185379.976108251,-0.250333037749927
20250225,4618775.017051502,2793475.017051502,1825300.0,2,6185379.976108251,-0.2532754600538597
20250226,4672267.007801502,1086267.0078015018,3586000.0,3,6185379.976108251,-0.2446273267206419
20250227,4595067.007801502,1086267.0078015018,3508800.0,3,6185379.976108251,-0.2571083707790819
20250303,4626217.007801502,1086267.0078015018,3539950.0,3,6185379.976108251,-0.2520723018358124
20250304,4628704.236301502,2178404.236301502,2450300.0,2,6185379.976108251,-0.2516701877361762
20250305,4627904.236301502,2178404.236301502,2449500.0,2,6185379.976108251,-0.2517995249803051
20250306,4596604.236301502,2178404.236301502,2418200.0,2,6185379.976108251,-0.25685984465684886
20250307,4606604.236301502,2178404.236301502,2428200.0,2,6185379.976108251,-0.2552431291052375
20250310,4623604.236301502,2178404.236301502,2445200.0,2,6185379.976108251,-0.252494712667498
20250311,4592512.241301502,3442512.241301502,1150000.0,1,6185379.976108251,-0.25752140385221045
20250312,4592512.241301502,3442512.241301502,1150000.0,1,6185379.976108251,-0.25752140385221045
20250313,4592512.241301502,3442512.241301502,1150000.0,1,6185379.976108251,-0.25752140385221045
20250314,4592512.241301502,3442512.241301502,1150000.0,1,6185379.976108251,-0.25752140385221045
20250317,4592512.241301502,3442512.241301502,1150000.0,1,6185379.976108251,-0.25752140385221045
20250318,4597112.241301502,3442512.241301502,1154600.0,1,6185379.976108251,-0.2567777146984692
20250319,4601712.241301502,3442512.241301502,1159200.0,1,6185379.976108251,-0.256034025544728
20250320,4606312.241301502,3442512.241301502,1163800.0,1,6185379.976108251,-0.25529033639098675
20250321,4601712.241301502,3442512.241301502,1159200.0,1,6185379.976108251,-0.256034025544728
20250324,4601712.241301502,3442512.241301502,1159200.0,1,6185379.976108251,-0.256034025544728
20250325,4601712.241301502,3442512.241301502,1159200.0,1,6185379.976108251,-0.256034025544728
20250326,4606312.241301502,3442512.241301502,1163800.0,1,6185379.976108251,-0.25529033639098675
20250327,4606312.241301502,3442512.241301502,1163800.0,1,6185379.976108251,-0.25529033639098675
20250328,4592512.241301502,3442512.241301502,1150000.0,1,6185379.976108251,-0.25752140385221045
20250331,4564912.241301502,3442512.241301502,1122400.0,1,6185379.976108251,-0.26198353877465796
20250401,4597112.241301502,3442512.241301502,1154600.0,1,6185379.976108251,-0.2567777146984692
20250402,4592512.241301502,3442512.241301502,1150000.0,1,6185379.976108251,-0.25752140385221045
20250407,4477512.241301502,3442512.241301502,1035000.0,1,6185379.976108251,-0.27611363269574163
20250408,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250409,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250410,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250411,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250414,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250415,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250416,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250417,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250418,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250421,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250422,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250423,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250424,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250425,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250428,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250429,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250430,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250502,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250505,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250506,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250507,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250508,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250509,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250512,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250513,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250514,4468940.049301502,4468940.049301502,0.0,0,6185379.976108251,-0.27749951230752157
20250515,4458764.253301502,3092564.253301502,1366200.0,1,6185379.976108251,-0.2791446490718441
20250516,4537964.253301502,3092564.253301502,1445400.0,1,6185379.976108251,-0.2663402619030817
20250519,4456964.253301502,3092564.253301502,1364400.0,1,6185379.976108251,-0.2794356578711341
20250520,4469564.253301502,3092564.253301502,1377000.0,1,6185379.976108251,-0.27739859627610375
20250521,4491164.253301502,3092564.253301502,1398600.0,1,6185379.976108251,-0.27390649068462314
20250522,4471364.253301502,3092564.253301502,1378800.0,1,6185379.976108251,-0.27710758747681363
20250523,4465964.253301502,3092564.253301502,1373400.0,1,6185379.976108251,-0.27798061387468387
20250526,4447964.253301502,3092564.253301502,1355400.0,1,6185379.976108251,-0.28089070186758436
20250527,4455164.253301502,3092564.253301502,1362600.0,1,6185379.976108251,-0.2797266666704241
20250528,4424564.253301502,3092564.253301502,1332000.0,1,6185379.976108251,-0.2846738162583551
20250529,4471364.253301502,3092564.253301502,1378800.0,1,6185379.976108251,-0.27710758747681363
20250602,4446164.253301502,3092564.253301502,1353600.0,1,6185379.976108251,-0.2811817106668745
20250603,4431764.253301502,3092564.253301502,1339200.0,1,6185379.976108251,-0.28350978106119484
20250604,4478564.253301502,3092564.253301502,1386000.0,1,6185379.976108251,-0.2759435522796535
