date,code,market,event_type,official_prev_close,reference_price,cash_dividend_per_share,stock_shares_per_1000,continuity_bridge,source
20240711,2340,TWSE,息,43.1,42.6,0.5,0.0,1.011737089201878,TWSE_TWT49U
20240711,2356,TWSE,息,57.0,55.5,1.5,0.0,1.027027027027027,TWSE_TWT49U
20240711,2419,TWSE,息,32.75,32.45,0.29999999999999716,0.0,1.0092449922958397,TWSE_TWT49U
20240711,2453,TWSE,息,68.2,65.8,2.4000000000000057,0.0,1.0364741641337387,TWSE_TWT49U
20240711,2645,TWSE,息,111.0,106.5,4.5,0.0,1.0422535211267605,TWSE_TWT49U
20240711,2888,TWSE,權,11.85,11.51,0.0,0.0,1.0295395308427455,TWSE_TWT49U
20240711,2904,TWSE,息,19.05,18.45,0.6000000000000014,0.0,1.0325203252032522,TWSE_TWT49U
20240711,3037,TWSE,息,175.5,172.49,3.009999999999991,0.0,1.0174502869731579,TWSE_TWT49U
20240711,3060,TWSE,息,33.6,33.35,0.25,0.0,1.0074962518740629,TWSE_TWT49U
20240711,3167,TWSE,息,70.2,69.7,0.5,0.0,1.007173601147776,TWSE_TWT49U
20240711,3305,TWSE,息,77.9,75.9,2.0,0.0,1.0263504611330698,TWSE_TWT49U
20240711,3322,TPEX,除權,23.95,23.53,0.0,0.0,1.0178495537611558,TPEX_exDailyQ
20240711,3354,TPEX,除息,23.0,22.8,0.2,0.0,1.0087719298245614,TPEX_exDailyQ
20240711,3441,TPEX,除息,39.5,39.0,0.5,0.0,1.0128205128205128,TPEX_exDailyQ
20240711,3545,TWSE,息,85.6,84.6,1.0,0.0,1.011820330969267,TWSE_TWT49U
20240711,3567,TPEX,除息,43.25,40.55,2.7,0.0,1.0665844636251542,TPEX_exDailyQ
20240711,3577,TPEX,除息,54.8,53.8,1.0,0.0,1.0185873605947955,TPEX_exDailyQ
20240711,3581,TPEX,除息,52.0,51.5,0.5,0.0,1.0097087378640777,TPEX_exDailyQ
20240711,3588,TWSE,權息,90.2,88.04,2.1599999999999966,0.0,1.024534302589732,TWSE_TWT49U
20240711,3597,TPEX,除息,26.8,26.5,0.3,0.0,1.0113207547169811,TPEX_exDailyQ
20240711,3652,TWSE,息,48.4,48.05,0.3500000000000014,0.0,1.0072840790842872,TWSE_TWT49U
20240711,3715,TWSE,息,62.5,61.0,1.5,0.0,1.0245901639344261,TWSE_TWT49U
20240711,4148,TWSE,息,48.4,47.4,1.0,0.0,1.021097046413502,TWSE_TWT49U
20240711,4588,TWSE,息,127.0,124.0,3.0,0.0,1.0241935483870968,TWSE_TWT49U
20240711,5292,TWSE,權息,182.0,161.36,20.639999999999986,0.0,1.1279127416955874,TWSE_TWT49U
20240711,5371,TPEX,除息,86.0,83.0,3.0,0.0,1.036144578313253,TPEX_exDailyQ
20240711,5465,TPEX,除息,38.05,36.55,1.5,0.0,1.0410396716826265,TPEX_exDailyQ
20240711,6130,TPEX,除息,35.6,35.1,0.5,0.0,1.0142450142450143,TPEX_exDailyQ
20240711,6166,TWSE,息,80.7,79.7,1.0,0.0,1.012547051442911,TWSE_TWT49U
20240711,6213,TWSE,息,115.5,114.0,1.5,0.0,1.013157894736842,TWSE_TWT49U
20240711,6223,TPEX,除息,600.0,592.5,7.5,0.0,1.0126582278481013,TPEX_exDailyQ
20240711,6231,TPEX,除權息,523.0,433.75,2.5,200.00001051,1.205763688760807,TPEX_exDailyQ
20240711,6278,TWSE,息,131.0,126.0,5.0,0.0,1.0396825396825398,TWSE_TWT49U
20240711,6527,TPEX,除息,88.3,86.24,2.06362866,0.0,1.023886827458256,TPEX_exDailyQ
20240711,6556,TPEX,除息,104.0,101.0,3.0,0.0,1.0297029702970297,TPEX_exDailyQ
20240711,6629,TPEX,除息,117.0,115.0,2.0,0.0,1.017391304347826,TPEX_exDailyQ
20240711,6683,TPEX,除息,413.5,406.99,6.50922419,0.0,1.0159954790043981,TPEX_exDailyQ
20240711,6735,TPEX,除權息,90.8,86.19,0.3,50.0,1.0534864833507367,TPEX_exDailyQ
20240711,6754,TWSE,息,65.8,62.3,3.5,0.0,1.0561797752808988,TWSE_TWT49U
20240711,6830,TWSE,息,144.0,139.5,4.5,0.0,1.032258064516129,TWSE_TWT49U
20240711,8110,TWSE,息,21.4,21.19,0.2099999999999973,0.0,1.009910335063709,TWSE_TWT49U
20240711,8114,TWSE,息,191.5,186.8,4.699999999999989,0.0,1.0251605995717343,TWSE_TWT49U
20240711,8183,TPEX,除息,43.45,41.65,1.8,0.0,1.043217286914766,TPEX_exDailyQ
20240711,8374,TWSE,息,115.5,115.2,0.29999999999999716,0.0,1.0026041666666667,TWSE_TWT49U
20240711,8905,TPEX,除息,31.9,30.1,1.8,0.0,1.0598006644518272,TPEX_exDailyQ
20240711,8941,TPEX,除息,77.1,75.1,2.0,0.0,1.0266311584553929,TPEX_exDailyQ
20240711,9905,TWSE,息,24.6,23.5,1.1000000000000014,0.0,1.0468085106382978,TWSE_TWT49U
20240712,2008,TWSE,息,25.95,24.95,1.0,0.0,1.0400801603206413,TWSE_TWT49U
20240712,2302,TWSE,息,18.7,18.39,0.3099999999999987,0.0,1.0168569874932027,TWSE_TWT49U
20240712,2404,TWSE,息,373.0,352.0,21.0,0.0,1.0596590909090908,TWSE_TWT49U
20240712,2459,TWSE,息,77.2,73.2,4.0,0.0,1.0546448087431695,TWSE_TWT49U
20240712,3380,TWSE,息,36.0,34.99,1.009999999999998,0.0,1.0288653901114604,TWSE_TWT49U
20240712,3587,TPEX,除息,290.0,281.07,8.92658585,0.0,1.031771444835806,TPEX_exDailyQ
20240712,3624,TPEX,除息,56.0,54.8,1.2,0.0,1.0218978102189782,TPEX_exDailyQ
20240712,4167,TPEX,除息,23.15,23.06,0.0851,0.0,1.0039028620988726,TPEX_exDailyQ
20240712,4999,TWSE,息,35.25,34.25,1.0,0.0,1.0291970802919708,TWSE_TWT49U
20240712,6605,TWSE,息,252.5,246.0,6.5,0.0,1.0264227642276422,TWSE_TWT49U
20240712,6790,TWSE,息,55.7,52.7,3.0,0.0,1.0569259962049335,TWSE_TWT49U
20240712,6899,TPEX,除息,64.4,61.22,3.18317269,0.0,1.0519438092126756,TPEX_exDailyQ
20240712,8072,TWSE,息,30.4,29.65,0.75,0.0,1.0252951096121417,TWSE_TWT49U
20240712,8222,TWSE,息,42.95,42.65,0.30000000000000426,0.0,1.0070339976553342,TWSE_TWT49U
20240712,9907,TWSE,息,15.55,15.25,0.3000000000000007,0.0,1.019672131147541,TWSE_TWT49U
20240712,9933,TWSE,息,52.8,50.75,2.049999999999997,0.0,1.0403940886699508,TWSE_TWT49U
20240715,1220,TWSE,息,15.8,15.4,0.40000000000000036,0.0,1.025974025974026,TWSE_TWT49U
20240715,1470,TWSE,息,20.7,20.12,0.5799999999999983,0.0,1.0288270377733597,TWSE_TWT49U
20240715,2889,TWSE,權息,17.05,15.92,1.1300000000000008,0.0,1.0709798994974875,TWSE_TWT49U
20240715,2891,TWSE,息,40.2,38.39,1.8100000000000023,0.0,1.0471476947121647,TWSE_TWT49U
20240715,3490,TPEX,除息,43.3,42.1,1.2,0.0,1.028503562945368,TPEX_exDailyQ
20240715,3596,TWSE,息,162.0,155.0,7.0,0.0,1.0451612903225806,TWSE_TWT49U
20240715,3611,TPEX,除息,223.5,210.5,12.99793213,0.0,1.0617577197149644,TPEX_exDailyQ
20240715,4536,TWSE,息,195.5,187.0,8.5,0.0,1.0454545454545454,TWSE_TWT49U
20240715,5289,TPEX,除權息,327.0,310.59,10.2,20.00000181,1.052834927074278,TPEX_exDailyQ
20240715,6170,TPEX,除息,59.5,56.77,2.73,0.0,1.0480887792848335,TPEX_exDailyQ
20240715,6763,TPEX,除息,436.0,426.9,9.10000003,0.0,1.021316467556805,TPEX_exDailyQ
20240715,9926,TWSE,息,55.1,53.1,2.0,0.0,1.0376647834274952,TWSE_TWT49U
20240716,1104,TWSE,權息,35.75,33.28,2.469999999999999,0.0,1.07421875,TWSE_TWT49U
20240716,1110,TWSE,息,22.45,22.25,0.1999999999999993,0.0,1.0089887640449438,TWSE_TWT49U
20240716,1264,TPEX,除息,320.0,306.0,14.0,0.0,1.0457516339869282,TPEX_exDailyQ
20240716,1446,TWSE,息,53.3,52.6,0.6999999999999957,0.0,1.0133079847908744,TWSE_TWT49U
20240716,2029,TWSE,息,27.9,26.65,1.25,0.0,1.0469043151969981,TWSE_TWT49U
20240716,2115,TWSE,權息,33.8,31.23,2.5699999999999967,0.0,1.0822926673070765,TWSE_TWT49U
20240716,2211,TWSE,息,140.5,134.0,6.5,0.0,1.0485074626865671,TWSE_TWT49U
20240716,2449,TWSE,息,128.5,125.3,3.200000000000003,0.0,1.025538707102953,TWSE_TWT49U
20240716,2501,TWSE,息,31.4,30.4,1.0,0.0,1.0328947368421053,TWSE_TWT49U
20240716,2536,TWSE,息,34.6,34.1,0.5,0.0,1.0146627565982405,TWSE_TWT49U
20240716,2633,TWSE,息,30.65,29.63,1.0199999999999996,0.0,1.0344245696928789,TWSE_TWT49U
20240716,2722,TWSE,權息,55.0,53.41,1.5900000000000034,0.0,1.0297697060475568,TWSE_TWT49U
20240716,2729,TPEX,除權息,244.0,212.73,10.0,100.00001687,1.146993841959291,TPEX_exDailyQ
20240716,2903,TWSE,息,32.85,31.25,1.6000000000000014,0.0,1.0512000000000001,TWSE_TWT49U
20240716,2906,TWSE,息,22.05,21.45,0.6000000000000014,0.0,1.0279720279720281,TWSE_TWT49U
20240716,3114,TPEX,除息,29.5,28.3,1.2,0.0,1.0424028268551238,TPEX_exDailyQ
20240716,3138,TWSE,息,134.5,131.9,2.5999999999999943,0.0,1.0197119029567854,TWSE_TWT49U
20240716,4161,TPEX,除息,34.95,34.25,0.7,0.0,1.0204379562043797,TPEX_exDailyQ
20240716,4526,TWSE,息,32.1,31.9,0.20000000000000284,0.0,1.006269592476489,TWSE_TWT49U
20240716,4554,TPEX,除息,30.95,29.95,1.0,0.0,1.0333889816360602,TPEX_exDailyQ
20240716,4741,TPEX,除息,39.75,37.95,1.8,0.0,1.0474308300395256,TPEX_exDailyQ
20240716,4744,TPEX,除息,23.95,23.85,0.1,0.0,1.0041928721174003,TPEX_exDailyQ
20240716,5351,TPEX,除權,47.25,46.26,0.0,0.0,1.0214007782101169,TPEX_exDailyQ
20240716,5471,TWSE,息,52.7,51.5,1.2000000000000028,0.0,1.0233009708737864,TWSE_TWT49U
20240716,6005,TWSE,息,24.85,23.52,1.3300000000000018,0.0,1.056547619047619,TWSE_TWT49U
20240716,6026,TPEX,除息,15.95,14.67,1.28,0.0,1.087252897068848,TPEX_exDailyQ
20240716,6129,TPEX,除息,26.75,26.5,0.25,0.0,1.009433962264151,TPEX_exDailyQ
20240716,6244,TPEX,除息,32.0,31.68,0.32,0.0,1.0101010101010102,TPEX_exDailyQ
20240716,6405,TWSE,息,26.7,26.6,0.09999999999999787,0.0,1.0037593984962405,TWSE_TWT49U
20240716,6592,TWSE,權息,120.5,106.81,13.689999999999998,0.0,1.128171519520644,TWSE_TWT49U
20240716,6645,TWSE,權,37.0,35.23,1.7700000000000031,0.0,1.0502412716434857,TWSE_TWT49U
20240716,6670,TWSE,息,292.0,279.69,12.310000000000002,0.0,1.0440130144088098,TWSE_TWT49U
20240716,6741,TPEX,除息,95.5,94.55,0.95,0.0,1.0100475938656797,TPEX_exDailyQ
20240716,6829,TPEX,除息,125.5,122.5,3.0,0.0,1.0244897959183674,TPEX_exDailyQ
20240716,6843,TPEX,除息,54.1,51.6,2.5,0.0,1.0484496124031009,TPEX_exDailyQ
20240716,6881,TPEX,除息,237.5,228.5,9.0,0.0,1.039387308533917,TPEX_exDailyQ
20240716,6937,TWSE,息,316.0,314.0,2.0,0.0,1.0063694267515924,TWSE_TWT49U
20240716,8046,TWSE,息,187.5,182.0,5.5,0.0,1.0302197802197801,TWSE_TWT49U
20240716,9930,TWSE,息,67.8,64.8,3.0,0.0,1.0462962962962963,TWSE_TWT49U
20240716,9945,TWSE,息,46.4,44.9,1.5,0.0,1.0334075723830736,TWSE_TWT49U
20240717,1232,TWSE,息,147.5,140.9,6.599999999999994,0.0,1.0468417317246272,TWSE_TWT49U
20240717,1256,TWSE,息,196.0,189.4,6.599999999999994,0.0,1.0348468848996832,TWSE_TWT49U
20240717,1303,TWSE,息,48.9,48.2,0.6999999999999957,0.0,1.0145228215767634,TWSE_TWT49U
20240717,1338,TWSE,息,33.25,32.75,0.5,0.0,1.015267175572519,TWSE_TWT49U
20240717,1342,TWSE,權,115.5,105.0,10.5,0.0,1.1,TWSE_TWT49U
20240717,1726,TWSE,息,83.2,79.7,3.5,0.0,1.0439146800501882,TWSE_TWT49U
20240717,2221,TPEX,除息,31.8,30.5,1.3,0.0,1.042622950819672,TPEX_exDailyQ
20240717,2228,TWSE,息,108.0,103.0,5.0,0.0,1.0485436893203883,TWSE_TWT49U
20240717,2462,TWSE,息,35.6,34.45,1.1499999999999986,0.0,1.0333817126269955,TWSE_TWT49U
20240717,2704,TWSE,息,71.5,70.5,1.0,0.0,1.0141843971631206,TWSE_TWT49U
20240717,2945,TWSE,息,43.8,42.6,1.1999999999999957,0.0,1.028169014084507,TWSE_TWT49U
20240717,3031,TWSE,息,23.3,22.5,0.8000000000000007,0.0,1.0355555555555556,TWSE_TWT49U
20240717,3206,TPEX,除息,50.1,47.6,2.5,0.0,1.0525210084033614,TPEX_exDailyQ
20240717,4205,TPEX,除息,94.4,91.4,3.0,0.0,1.0328227571115973,TPEX_exDailyQ
20240717,4576,TWSE,息,80.3,80.2,0.09999999999999432,0.0,1.0012468827930174,TWSE_TWT49U
20240717,4728,TPEX,除息,305.5,294.5,11.0,0.0,1.0373514431239388,TPEX_exDailyQ
20240717,5291,TPEX,除息,28.75,27.95,0.8,0.0,1.0286225402504472,TPEX_exDailyQ
20240717,5876,TWSE,息,45.1,43.3,1.8000000000000043,0.0,1.0415704387990763,TWSE_TWT49U
20240717,6112,TWSE,息,70.3,67.55,2.75,0.0,1.0407105847520355,TWSE_TWT49U
20240717,6187,TPEX,除權息,260.0,256.19,1.47283335,0.0,1.0148717748546001,TPEX_exDailyQ
20240717,6189,TWSE,息,97.3,93.84,3.4599999999999937,0.0,1.0368712702472294,TWSE_TWT49U
20240717,6194,TPEX,除息,38.45,36.65,1.8,0.0,1.0491132332878583,TPEX_exDailyQ
20240717,6196,TWSE,息,170.0,164.0,6.0,0.0,1.0365853658536586,TWSE_TWT49U
20240717,6485,TPEX,除息,78.3,77.1,1.2,0.0,1.0155642023346303,TPEX_exDailyQ
20240717,6486,TPEX,除息,99.7,94.01,5.69330092,0.0,1.0605254760131901,TPEX_exDailyQ
20240717,6574,TPEX,除息,52.4,48.9,3.5,0.0,1.0715746421267893,TPEX_exDailyQ
20240717,6890,TWSE,息,291.5,287.08,4.420000000000016,0.0,1.0153964051832243,TWSE_TWT49U
20240717,8182,TPEX,除息,37.3,36.1,1.2,0.0,1.0332409972299168,TPEX_exDailyQ
20240717,8261,TWSE,息,87.8,85.31,2.489999999999995,0.0,1.0291876685031063,TWSE_TWT49U
20240717,8383,TPEX,除息,46.8,45.3,1.5,0.0,1.033112582781457,TPEX_exDailyQ
20240717,9918,TWSE,息,41.7,40.2,1.5,0.0,1.037313432835821,TWSE_TWT49U
20240718,1102,TWSE,息,44.2,42.1,2.1000000000000014,0.0,1.0498812351543942,TWSE_TWT49U
20240718,1103,TWSE,息,18.6,18.1,0.5,0.0,1.0276243093922652,TWSE_TWT49U
20240718,1109,TWSE,息,19.95,18.75,1.1999999999999993,0.0,1.064,TWSE_TWT49U
20240718,1227,TWSE,息,40.75,39.5,1.25,0.0,1.0316455696202531,TWSE_TWT49U
20240718,1236,TWSE,息,25.45,24.8,0.6499999999999986,0.0,1.0262096774193548,TWSE_TWT49U
20240718,1402,TWSE,息,37.3,35.95,1.3499999999999943,0.0,1.0375521557719052,TWSE_TWT49U
20240718,1522,TWSE,息,72.0,70.0,2.0,0.0,1.0285714285714285,TWSE_TWT49U
20240718,1563,TWSE,息,71.9,70.09,1.8100000000000023,0.0,1.0258239406477387,TWSE_TWT49U
20240718,1598,TWSE,權,31.9,30.38,1.5199999999999996,0.0,1.0500329163923634,TWSE_TWT49U
20240718,1785,TPEX,除息,71.5,70.3,1.20013385,0.0,1.0170697012802277,TPEX_exDailyQ
20240718,2204,TWSE,息,129.0,123.0,6.0,0.0,1.048780487804878,TWSE_TWT49U
20240718,2374,TWSE,息,54.7,53.79,0.9100000000000037,0.0,1.016917642684514,TWSE_TWT49U
20240718,2392,TWSE,息,83.6,81.6,2.0,0.0,1.0245098039215685,TWSE_TWT49U
20240718,2395,TWSE,息,374.5,365.05,9.449999999999989,0.0,1.0258868648130393,TWSE_TWT49U
20240718,2461,TWSE,息,24.25,23.59,0.6600000000000001,0.0,1.0279779567613396,TWSE_TWT49U
20240718,2482,TWSE,息,40.8,39.8,1.0,0.0,1.0251256281407035,TWSE_TWT49U
20240718,2610,TWSE,息,23.5,22.8,0.6999999999999993,0.0,1.030701754385965,TWSE_TWT49U
20240718,3022,TWSE,息,96.2,92.7,3.5,0.0,1.0377562028047465,TWSE_TWT49U
20240718,3071,TPEX,除息,37.9,36.87,1.03,0.0,1.027935991320857,TPEX_exDailyQ
20240718,3221,TPEX,除息,31.6,30.9,0.7002741,0.0,1.022653721682848,TPEX_exDailyQ
20240718,3362,TPEX,除息,273.0,272.0,1.0,0.0,1.0036764705882353,TPEX_exDailyQ
20240718,3406,TWSE,息,605.0,593.0,12.0,0.0,1.0202360876897134,TWSE_TWT49U
20240718,3607,TWSE,息,22.45,21.75,0.6999999999999993,0.0,1.032183908045977,TWSE_TWT49U
20240718,3615,TPEX,除息,30.5,29.8,0.7,0.0,1.023489932885906,TPEX_exDailyQ
20240718,3687,TPEX,除息,100.5,98.93,1.57424091,0.0,1.0158698069341958,TPEX_exDailyQ
20240718,3701,TWSE,息,49.8,49.1,0.6999999999999957,0.0,1.0142566191446027,TWSE_TWT49U
20240718,4129,TPEX,除息,102.0,98.0,4.00266145,0.0,1.0408163265306123,TPEX_exDailyQ
20240718,4306,TWSE,息,22.05,21.06,0.990000000000002,0.0,1.047008547008547,TWSE_TWT49U
20240718,4549,TPEX,除息,148.0,144.0,4.0,0.0,1.0277777777777777,TPEX_exDailyQ
20240718,5011,TPEX,除息,24.85,23.85,1.0,0.0,1.0419287211740043,TPEX_exDailyQ
20240718,5525,TWSE,息,41.0,39.8,1.2000000000000028,0.0,1.0301507537688444,TWSE_TWT49U
20240718,5871,TWSE,權息,162.0,152.45,9.550000000000011,0.0,1.062643489668744,TWSE_TWT49U
20240718,6101,TPEX,除息,45.95,45.78,0.168,0.0,1.0037134119702928,TPEX_exDailyQ
20240718,6120,TWSE,息,15.95,15.85,0.09999999999999964,0.0,1.0063091482649842,TWSE_TWT49U
20240718,6161,TPEX,除息,61.1,59.1,2.0,0.0,1.0338409475465313,TPEX_exDailyQ
20240718,6217,TPEX,除息,49.5,49.2,0.3,0.0,1.0060975609756098,TPEX_exDailyQ
20240718,6218,TPEX,除息,33.25,32.75,0.5,0.0,1.015267175572519,TPEX_exDailyQ
20240718,6220,TPEX,除息,23.7,22.9,0.8,0.0,1.034934497816594,TPEX_exDailyQ
20240718,6229,TPEX,除息,42.4,41.9,0.5,0.0,1.0119331742243436,TPEX_exDailyQ
20240718,6284,TPEX,除息,100.0,98.0,2.0,0.0,1.0204081632653061,TPEX_exDailyQ
20240718,6488,TPEX,除息,576.0,565.0,11.0,0.0,1.0194690265486726,TPEX_exDailyQ
20240718,6609,TPEX,除息,49.5,48.6,0.9,0.0,1.0185185185185184,TPEX_exDailyQ
20240718,6625,TWSE,權息,99.9,87.63,12.27000000000001,0.0,1.1400205409106472,TWSE_TWT49U
20240718,6671,TWSE,息,48.0,45.5,2.5,0.0,1.054945054945055,TWSE_TWT49U
20240718,6719,TWSE,息,296.5,294.5,2.0,0.0,1.0067911714770799,TWSE_TWT49U
20240718,6727,TPEX,除息,67.0,65.0,2.0,0.0,1.0307692307692307,TPEX_exDailyQ
20240718,6747,TPEX,除權息,179.0,154.41,5.3743437,124.47806854,1.159251343824882,TPEX_exDailyQ
20240718,6933,TWSE,息,309.5,306.52,2.980000000000018,0.0,1.0097220409761192,TWSE_TWT49U
20240718,8215,TWSE,息,35.0,33.8,1.2000000000000028,0.0,1.0355029585798818,TWSE_TWT49U
20240718,8284,TPEX,除息,67.5,64.0,3.5,0.0,1.0546875,TPEX_exDailyQ
20240718,9919,TWSE,息,22.2,21.9,0.3000000000000007,0.0,1.0136986301369864,TWSE_TWT49U
20240718,9935,TWSE,息,27.05,26.55,0.5,0.0,1.0188323917137476,TWSE_TWT49U
20240719,1535,TWSE,息,70.6,67.3,3.299999999999997,0.0,1.049034175334324,TWSE_TWT49U
20240719,1582,TWSE,息,114.5,110.46,4.040000000000006,0.0,1.0365743255477096,TWSE_TWT49U
20240719,1777,TPEX,除息,104.0,100.5,3.5,0.0,1.0348258706467661,TPEX_exDailyQ
20240719,2427,TWSE,息,32.35,31.45,0.9000000000000021,0.0,1.028616852146264,TWSE_TWT49U
20240719,2617,TWSE,息,36.45,34.85,1.6000000000000014,0.0,1.0459110473457676,TWSE_TWT49U
20240719,2640,TPEX,除息,123.5,117.5,6.0,0.0,1.0510638297872341,TPEX_exDailyQ
20240719,2881,TWSE,息,89.9,87.4,2.5,0.0,1.028604118993135,TWSE_TWT49U
20240719,3675,TPEX,除息,351.0,346.0,5.0,0.0,1.0144508670520231,TPEX_exDailyQ
20240719,4120,TPEX,除息,50.0,49.0,1.0,0.0,1.0204081632653061,TPEX_exDailyQ
20240719,4935,TWSE,息,61.9,60.4,1.5,0.0,1.0248344370860927,TWSE_TWT49U
20240719,6419,TPEX,除息,173.0,169.2,3.8,0.0,1.0224586288416075,TPEX_exDailyQ
20240719,6796,TWSE,息,100.0,98.2,1.7999999999999972,0.0,1.0183299389002036,TWSE_TWT49U
20240719,6928,TWSE,息,79.9,78.9,1.0,0.0,1.0126742712294043,TWSE_TWT49U
20240722,1618,TWSE,息,56.4,55.4,1.0,0.0,1.0180505415162455,TWSE_TWT49U
20240722,2405,TWSE,息,23.85,23.68,0.1700000000000017,0.0,1.0071790540540542,TWSE_TWT49U
20240722,2731,TWSE,息,162.0,154.0,8.0,0.0,1.051948051948052,TWSE_TWT49U
20240722,3081,TPEX,除息,148.0,147.5,0.4999733,0.0,1.0033898305084745,TPEX_exDailyQ
20240722,3390,TPEX,除息,32.5,31.8,0.7,0.0,1.022012578616352,TPEX_exDailyQ
20240722,3402,TPEX,除息,112.5,108.0,4.5,0.0,1.0416666666666667,TPEX_exDailyQ
20240722,3465,TPEX,除息,68.0,67.0,1.0,0.0,1.0149253731343284,TPEX_exDailyQ
20240722,3491,TPEX,除息,300.0,296.65,3.35101141,0.0,1.0112927692567,TPEX_exDailyQ
20240722,3551,TPEX,除息,97.8,95.0,2.8,0.0,1.0294736842105263,TPEX_exDailyQ
20240722,3712,TWSE,息,61.4,59.4,2.0,0.0,1.0336700336700337,TWSE_TWT49U
20240722,4506,TPEX,除息,108.0,104.0,4.0,0.0,1.0384615384615385,TPEX_exDailyQ
20240722,5546,TWSE,息,32.15,30.15,2.0,0.0,1.066334991708126,TWSE_TWT49U
20240722,6409,TWSE,息,1770.0,1732.49,37.50999999999999,0.0,1.0216509186200209,TWSE_TWT49U
20240722,6515,TWSE,息,979.0,968.0,11.0,0.0,1.0113636363636365,TWSE_TWT49U
20240722,6691,TWSE,權息,414.5,332.08,82.42000000000002,0.0,1.2481932064562757,TWSE_TWT49U
20240722,6840,TPEX,除權,83.1,75.55,0.0,100.0,1.0999338186631369,TPEX_exDailyQ
20240723,1301,TWSE,息,60.2,59.2,1.0,0.0,1.0168918918918919,TWSE_TWT49U
20240723,1725,TWSE,息,45.0,44.15,0.8500000000000014,0.0,1.0192525481313703,TWSE_TWT49U
20240723,1783,TWSE,息,46.5,45.5,1.0,0.0,1.021978021978022,TWSE_TWT49U
20240723,2062,TWSE,息,27.85,27.05,0.8000000000000007,0.0,1.0295748613678373,TWSE_TWT49U
20240723,2712,TWSE,息,29.6,29.18,0.4200000000000017,0.0,1.0143934201507883,TWSE_TWT49U
20240723,2812,TWSE,權息,19.55,18.13,1.4200000000000017,0.0,1.0783232211803642,TWSE_TWT49U
20240723,2849,TWSE,息,14.9,14.52,0.3800000000000008,0.0,1.0261707988980717,TWSE_TWT49U
20240723,2855,TWSE,息,28.65,27.33,1.3200000000000003,0.0,1.048298572996707,TWSE_TWT49U
20240723,2949,TPEX,除息,92.6,90.6,2.0,0.0,1.0220750551876379,TPEX_exDailyQ
20240723,3032,TWSE,息,67.0,63.5,3.5,0.0,1.0551181102362204,TWSE_TWT49U
20240723,3444,TPEX,除權息,113.5,109.02,2.3,19.99998368,1.041093377361952,TPEX_exDailyQ
20240723,3501,TWSE,息,71.5,68.5,3.0,0.0,1.0437956204379562,TWSE_TWT49U
20240723,3528,TWSE,息,47.2,45.7,1.5,0.0,1.0328227571115973,TWSE_TWT49U
20240723,3546,TPEX,除權息,89.0,80.95,4.0,50.00001384,1.099444101297097,TPEX_exDailyQ
20240723,3617,TWSE,息,258.5,250.57,7.930000000000007,0.0,1.0316478429181466,TWSE_TWT49U
20240723,3665,TWSE,息,388.0,379.21,8.79000000000002,0.0,1.0231797684660215,TWSE_TWT49U
20240723,4931,TPEX,除息,28.6,27.8,0.8,0.0,1.0287769784172662,TPEX_exDailyQ
20240723,6182,TPEX,除息,37.9,37.25,0.65,0.0,1.01744966442953,TPEX_exDailyQ
20240723,6206,TWSE,息,88.6,84.6,4.0,0.0,1.0472813238770686,TWSE_TWT49U
20240723,6411,TPEX,除息,95.5,93.04,2.45758,0.0,1.0264402407566637,TPEX_exDailyQ
20240723,6906,TWSE,息,146.5,143.5,3.0,0.0,1.0209059233449478,TWSE_TWT49U
20240723,8039,TWSE,權息,58.6,55.14,3.460000000000001,0.0,1.0627493652520856,TWSE_TWT49U
20240723,8411,TWSE,息,14.35,14.27,0.08000000000000007,0.0,1.0056061667834617,TWSE_TWT49U
20240723,8436,TPEX,除息,151.5,144.5,7.0,0.0,1.0484429065743945,TPEX_exDailyQ
20240724,1201,TWSE,息,18.5,18.23,0.2699999999999996,0.0,1.0148107515085025,TWSE_TWT49U
20240724,1503,TWSE,息,291.5,288.5,3.0,0.0,1.0103986135181975,TWSE_TWT49U
20240724,1762,TWSE,息,52.2,51.4,0.8000000000000043,0.0,1.0155642023346305,TWSE_TWT49U
20240724,1786,TWSE,息,114.5,112.09,2.4099999999999966,0.0,1.021500579891159,TWSE_TWT49U
20240724,2023,TWSE,息,15.35,15.15,0.1999999999999993,0.0,1.0132013201320131,TWSE_TWT49U
20240724,2073,TPEX,除息,30.65,30.05,0.6,0.0,1.0199667221297837,TPEX_exDailyQ
20240724,2206,TWSE,息,78.2,75.2,3.0,0.0,1.0398936170212767,TWSE_TWT49U
20240724,2838,TWSE,權息,16.5,15.23,1.2699999999999996,0.0,1.08338804990151,TWSE_TWT49U
20240724,2897,TWSE,息,10.75,10.3,0.4499999999999993,0.0,1.0436893203883495,TWSE_TWT49U
20240724,3010,TWSE,息,146.5,141.54,4.960000000000008,0.0,1.0350430973576374,TWSE_TWT49U
20240724,3266,TWSE,息,24.6,23.85,0.75,0.0,1.0314465408805031,TWSE_TWT49U
20240724,3293,TPEX,除權息,1465.0,715.0,35.0,1000.0,2.0489510489510487,TPEX_exDailyQ
20240724,3532,TWSE,息,165.5,160.5,5.0,0.0,1.0311526479750779,TWSE_TWT49U
20240724,3645,TWSE,息,42.85,42.55,0.30000000000000426,0.0,1.0070505287896594,TWSE_TWT49U
20240724,4561,TPEX,除息,51.4,50.4,1.0,0.0,1.0198412698412698,TPEX_exDailyQ
