decision_date,code,layer,reason,limit,stop,reward,expected_rr
2022-06-23,3596,swing,expected_rr_below_1p5,119.56,120.932,137.494,-inf
2022-06-24,2891,swing,expected_rr_below_1p5,25.774,25.813200000000002,29.6401,-inf
2022-06-24,9933,swing,expected_rr_below_1p5,45.619,45.717,52.46185,-inf
2022-06-24,4938,swing,expected_rr_below_1p5,67.13,67.39460000000001,77.19949999999999,-inf
2022-06-24,2324,swing,expected_rr_below_1p5,22.294999999999998,22.43465,25.639249999999997,-inf
2022-06-27,1326,swing,expected_rr_below_1p5,79.87,79.87,91.8505,-inf
2022-06-27,2324,swing,expected_rr_below_1p5,22.344,22.43465,25.6956,-inf
2022-06-27,2888,swing,expected_rr_below_1p5,9.0454,9.079210000000002,10.40221,-inf
2022-06-27,9945,swing,expected_rr_below_1p5,73.99,74.333,85.08849999999998,-inf
2022-07-11,4904,swing,expected_rr_below_1p5,81.634,82.3886,93.8791,-inf
2022-07-11,2412,swing,expected_rr_below_1p5,121.52,123.62700000000001,139.748,-inf
2022-07-12,4904,swing,expected_rr_below_1p5,81.536,82.51109999999998,93.76639999999999,-inf
2022-07-13,2206,swing,expected_rr_below_1p5,33.761,33.858999999999995,38.82515,-inf
2022-07-13,4904,swing,expected_rr_below_1p5,81.34,82.5797,93.541,-inf
2022-07-14,6477,swing,expected_rr_below_1p5,48.951,49.3773,56.29365,-inf
2022-07-18,3022,short,expected_rr_below_1p5,50.666000000000004,46.648,54.719280000000005,1.008780487804878
2022-07-18,1514,short,expected_rr_below_1p5,35.868,32.683,38.73744000000001,0.9009230769230777
2022-08-02,3047,swing,expected_rr_below_1p5,12.642,12.649350000000002,14.538299999999998,-inf
2022-08-03,2303,swing,expected_rr_below_1p5,38.513999999999996,38.8472,44.29109999999999,-inf
2022-08-03,5388,swing,expected_rr_below_1p5,84.574,85.1375,97.2601,-inf
2022-08-04,1708,swing,expected_rr_below_1p5,45.373999999999995,45.4034,52.18009999999999,-inf
2022-08-08,5388,short,expected_rr_below_1p5,98.98,90.258,106.89840000000001,0.9078651685393256
2022-08-08,2382,swing,expected_rr_below_1p5,78.106,79.1938,89.82189999999999,-inf
2022-08-22,4915,swing,expected_rr_below_1p5,67.522,67.7082,77.6503,-inf
2022-08-22,2301,swing,expected_rr_below_1p5,63.896,65.04260000000001,73.48039999999999,-inf
2022-08-22,2880,swing,expected_rr_below_1p5,22.736,22.8536,26.1464,-inf
2022-08-23,2356,swing,expected_rr_below_1p5,23.421999999999997,23.57145,26.935299999999994,-inf
2022-08-23,2324,swing,expected_rr_below_1p5,22.441999999999997,22.4665,25.808299999999996,-inf
