,v3_original_large_layer,v3_original_combined_three_layer,pullback_stable_base_large_layer,pullback_stable_base_combined_three_layer,0050_BH
2024-12-31,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1594344.5065000001
2025-01-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1580574.5065000001
2025-01-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1596369.5065000001
2025-01-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1646184.5065000001
2025-01-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1664409.5065000001
2025-01-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1639704.5065000001
2025-01-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1621074.5065000001
2025-01-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1620669.5065000001
2025-01-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1583409.5065000001
2025-01-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1593129.5065000001
2025-01-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1580979.5065000001
2025-01-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1612974.5065000001
2025-01-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1598799.5065000001
2025-01-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1614999.5065000001
2025-01-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1618239.5065000001
2025-01-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1639299.5065000001
2025-02-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1569639.5065000001
2025-02-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1578954.5065000001
2025-02-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1602849.5065000001
2025-02-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1617024.5065000001
2025-02-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1598799.5065000001
2025-02-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1608519.5065000001
2025-02-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1606089.5065000001
2025-02-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1599204.5065000001
2025-02-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1580169.5065000001
2025-02-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1604064.5065000001
2025-02-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1609734.5065000001
2025-02-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1606899.5065000001
2025-02-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1600824.5065000001
2025-02-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1612164.5065000001
2025-02-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1597989.5065000001
2025-02-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1577334.5065000001
2025-02-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1585839.5065000001
2025-02-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1568019.5065000001
2025-03-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1531974.5065000001
2025-03-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1521849.5065000001
2025-03-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1541694.5065000001
2025-03-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1532379.5065000001
2025-03-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1518204.5065000001
2025-03-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1509294.5065000001
2025-03-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1482969.5065000001
2025-03-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1489449.5065000001
2025-03-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1475679.5065000001
2025-03-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1470819.5065000001
2025-03-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1483374.5065000001
2025-03-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1489449.5065000001
2025-03-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1471224.5065000001
2025-03-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1502814.5065000001
2025-03-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1490664.5065000001
2025-03-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1489044.5065000001
2025-03-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1504434.5065000001
2025-03-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1503219.5065000001
2025-03-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1474869.5065000001
2025-03-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1460289.5065000001
2025-03-31,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1408044.5065000001
2025-04-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1436799.5065000001
2025-04-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1434369.5065000001
2025-04-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1291809.5065000001
2025-04-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1250094.5065000001
2025-04-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1192989.5065000001
2025-04-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1311249.5065000001
2025-04-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1341624.5065000001
2025-04-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1334739.5065000001
2025-04-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1348104.5065000001
2025-04-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1323804.5065000001
2025-04-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1309224.5065000001
2025-04-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1312059.5065000001
2025-04-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1293429.5065000001
