execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason
2025-11-19,2025-11-18,SELL,6589,short,shared_1m_account,500,74.3,72.814,51.879975,109.221,box_failure
2025-11-19,2025-11-18,SELL,2881,swing,shared_1m_account,700,89.6,87.80799999999999,87.58847999999999,184.39679999999998,ma20_break
2025-11-19,2025-11-18,SELL,3711,swing,shared_1m_account,300,211.0,206.78,88.39845,186.102,ma20_break
2025-11-19,2025-11-18,SELL,8039,swing,shared_1m_account,1000,63.8,62.523999999999994,89.0967,187.57199999999997,ma20_break
2025-11-20,2025-11-19,SELL,2486,short,shared_1m_account,400,102.0,99.96,56.9772,119.952,ma3_break
2025-11-20,2025-11-19,BUY,8112,swing,shared_1m_account,700,73.8,69.776,69.60155999999999,0.0,signal
2025-11-21,2025-11-20,SELL,8112,swing,shared_1m_account,700,65.1,63.797999999999995,63.638505,133.9758,ma20_break
2025-11-21,2025-11-20,BUY,3711,swing,shared_1m_account,200,210.0,211.04999999999998,60.14925,0.0,signal
2025-11-21,2025-11-20,BUY,1608,swing,shared_1m_account,1300,34.5,34.545,63.9946125,0.0,signal
2025-11-21,2025-11-20,BUY,8103,swing,shared_1m_account,600,74.5,74.87249999999999,64.0159875,0.0,signal
2025-11-21,2025-11-20,BUY,4967,swing,shared_1m_account,300,126.5,127.1325,54.34914375,0.0,signal
2025-11-21,2025-11-20,BUY,4989,swing,shared_1m_account,1100,41.8,42.00899999999999,65.84910749999999,0.0,signal
2025-11-24,2025-11-21,SELL,3711,swing,shared_1m_account,200,212.0,207.76,59.211600000000004,124.656,portfolio_dd_guard
2025-11-24,2025-11-21,SELL,1608,swing,shared_1m_account,1300,34.6,33.908,62.81457,132.24120000000002,ma20_break
2025-11-24,2025-11-21,SELL,8103,swing,shared_1m_account,600,73.6,72.128,61.66944000000001,129.8304,ma20_break
2025-11-24,2025-11-21,SELL,4967,swing,shared_1m_account,300,127.0,124.46,53.20665,112.014,ma20_break
2025-11-24,2025-11-21,SELL,4989,swing,shared_1m_account,1100,42.7,41.846000000000004,65.59360500000001,138.0918,ma20_break
2025-12-05,2025-12-04,BUY,5608,short,shared_1m_account,2000,20.25,20.335,57.954750000000004,0.0,signal
2025-12-05,2025-12-04,BUY,6505,swing,shared_1m_account,700,53.0,52.332,52.201170000000005,0.0,signal
2025-12-05,2025-12-04,BUY,2241,large,shared_1m_account,1000,40.65,40.033,57.047025000000005,0.0,signal
2025-12-08,2025-12-05,SELL,5608,short,shared_1m_account,2000,18.35,17.983,51.25155,107.898,box_failure
2025-12-08,2025-12-05,SELL,6505,swing,shared_1m_account,700,51.4,50.372,50.24607,105.78120000000001,ma20_break
2025-12-09,2025-12-08,BUY,2467,short,shared_1m_account,100,226.5,221.97,31.630725,0.0,signal
2025-12-09,2025-12-08,BUY,1301,swing,shared_1m_account,900,41.45,41.062,52.662015,0.0,signal
2025-12-09,2025-12-08,BUY,2027,swing,shared_1m_account,1000,37.4,37.288999999999994,53.136824999999995,0.0,signal
2025-12-10,2025-12-09,SELL,1301,swing,shared_1m_account,900,40.3,39.494,50.651055,106.6338,ma20_break
2025-12-10,2025-12-09,SELL,2027,swing,shared_1m_account,1000,37.2,36.456,51.9498,109.36800000000001,ma20_break
2025-12-10,2025-12-09,BUY,4739,large,shared_1m_account,1000,75.1,74.28399999999999,105.85469999999998,0.0,signal
2025-12-11,2025-12-10,SELL,2467,short,shared_1m_account,100,226.0,221.48,31.5609,66.444,ma3_break
2025-12-12,2025-12-11,BUY,2481,swing,shared_1m_account,400,86.8,84.28,48.0396,0.0,signal
2025-12-15,2025-12-12,SELL,2481,swing,shared_1m_account,400,82.2,80.556,45.91692,96.6672,ma20_break
2026-01-05,2026-01-02,BUY,3167,swing,shared_1m_account,100,236.5,226.87,32.328975,0.0,signal
2026-01-06,2026-01-05,SELL,3167,swing,shared_1m_account,100,231.5,226.87,32.328975,68.061,ma20_break
2026-01-07,2026-01-06,SELL,2241,large,shared_1m_account,1000,34.4,33.711999999999996,48.03959999999999,101.13599999999998,trail_10pct
2026-02-02,2026-01-30,SELL,4739,large,shared_1m_account,1000,67.7,66.346,94.54305000000001,199.038,trail_10pct
