code,raw_signal_date,outcome,end_date,peak,drawdown,peak_date,pullback_date,rejection_reasons
2855,2024-11-11,expired_20d,2024-12-09,27.45,,,,
2880,2020-12-30,cancel_structure,2021-01-15,18.35,-0.021798365122615904,,,
2883,2024-07-03,expired_20d,2024-08-02,16.8,,,,
2884,2021-11-10,expired_20d,2021-12-08,28.0,,,,
2886,2021-05-27,expired_20d,2021-06-25,33.2,,,,
2889,2020-12-30,expired_20d,2021-01-28,13.35,,,,
2889,2021-03-24,expired_20d,2021-04-23,17.4,,,,
2913,2021-04-12,cancel_structure,2021-05-04,24.45,-0.15337423312883436,,,
2915,2022-12-05,reanalysis_rejected,2022-12-23,71.3,-0.10098176718092566,2022-12-07,2022-12-20,three_day_volume_contracted|market_breadth_present
2915,2022-12-05,expired_20d,2023-01-03,71.3,,,,
2915,2023-11-14,expired_20d,2023-12-12,64.8,,,,
3003,2020-07-01,reanalysis_rejected,2020-07-23,47.65,-0.10807974816369359,2020-07-08,2020-07-20,revenue_yoy_positive|institutional_3d_nonnegative|market_breadth_present
3003,2020-07-01,reanalysis_rejected,2020-07-24,47.65,-0.10073452256033577,2020-07-08,2020-07-21,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_yoy_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
3003,2020-07-01,cancel_structure,2020-07-24,47.65,-0.12172088142707238,,,
3003,2022-08-25,cancel_structure,2022-09-06,86.6,-0.11547344110854507,,,
3004,2023-04-06,reanalysis_rejected,2023-04-27,121.5,-0.10699588477366251,2023-04-19,2023-04-24,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|three_day_volume_contracted|institutional_3d_nonnegative|market_breadth_present
3004,2023-04-06,cancel_structure,2023-04-25,121.5,-0.18518518518518523,,,
3004,2024-05-14,cancel_structure,2024-05-30,118.0,-0.11440677966101698,,,
3005,2023-12-14,expired_20d,2024-01-12,112.5,,,,
3005,2025-02-19,cancel_structure,2025-03-11,126.0,-0.09920634920634919,,,
3006,2022-02-16,cancel_structure,2022-02-17,155.5,-0.025723472668810254,,,
3006,2025-02-13,expired_20d,2025-03-14,69.0,,,,
3008,2023-11-20,expired_20d,2023-12-18,2690.0,,,,
3008,2024-08-29,cancel_structure,2024-09-06,3200.0,-0.14375000000000004,,,
3010,2023-11-06,expired_20d,2023-12-04,102.5,,,,
3010,2024-04-01,expired_20d,2024-05-02,130.5,,,,
3013,2023-03-03,reanalysis_rejected,2023-03-14,24.8,-0.1108870967741935,2023-03-06,2023-03-09,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
3013,2023-03-03,reanalysis_rejected,2023-03-15,24.8,-0.1108870967741935,2023-03-06,2023-03-10,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3013,2023-03-03,reanalysis_rejected,2023-03-16,24.8,-0.11895161290322576,2023-03-06,2023-03-13,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_yoy_positive|revenue_acceleration_positive|market_breadth_present
3013,2023-03-03,cancel_structure,2023-03-14,24.8,-0.1411290322580645,,,
3013,2023-05-29,cancel_structure,2023-06-27,30.45,-0.12315270935960587,,,
3013,2025-11-10,cancel_structure,2025-11-18,138.0,-0.10507246376811596,,,
3014,2021-06-09,expired_20d,2021-07-08,132.0,,,,
3014,2023-09-04,reanalysis_rejected,2023-10-03,179.0,-0.11731843575418999,2023-09-15,2023-09-27,three_days_within_12pct|foreign_or_trust_3_of_5
3014,2023-09-04,cancel_structure,2023-09-28,179.0,-0.12290502793296088,,,
3015,2020-08-06,expired_20d,2020-09-03,36.1,,,,
3015,2021-04-26,reanalysis_rejected,2021-05-06,55.8,-0.10483870967741926,2021-04-26,2021-05-03,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|market_breadth_present
3015,2021-04-26,cancel_structure,2021-05-04,55.8,-0.12903225806451601,,,
3016,2020-06-04,cancel_structure,2020-06-15,75.9,-0.13438735177865613,,,
3016,2021-11-16,reanalysis_rejected,2021-12-15,153.0,-0.10457516339869277,2021-12-03,2021-12-10,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
3016,2021-11-16,reanalysis_rejected,2021-12-16,153.0,-0.11111111111111116,2021-12-03,2021-12-13,three_days_within_12pct|no_new_close_low_beyond_1pct|three_day_volume_contracted|revenue_acceleration_positive|foreign_or_trust_3_of_5
3016,2021-11-16,cancel_structure,2021-12-14,153.0,-0.130718954248366,,,
3016,2025-12-17,cancel_structure,2025-12-18,54.6,-0.0494505494505495,,,
3017,2020-04-16,expired_20d,2020-05-15,42.0,,,,
3017,2023-02-24,cancel_structure,2023-03-10,120.5,-0.05809128630705396,,,
3022,2020-07-23,cancel_structure,2020-08-20,51.1,-0.12328767123287676,,,
3022,2023-06-14,reanalysis_rejected,2023-06-26,102.0,-0.10686274509803928,2023-06-14,2023-06-19,third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3022,2023-06-14,reanalysis_rejected,2023-06-27,102.0,-0.10882352941176465,2023-06-14,2023-06-20,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
3022,2023-06-14,reanalysis_rejected,2023-06-29,102.0,-0.10784313725490191,2023-06-14,2023-06-26,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3022,2023-06-14,cancel_structure,2023-06-27,102.0,-0.13039215686274508,,,
3023,2022-04-20,cancel_structure,2022-04-25,281.0,-0.09430604982206403,,,
3024,2024-06-28,cancel_structure,2024-07-26,23.3,-0.08798283261802575,,,
3025,2024-02-21,cancel_structure,2024-03-07,80.3,-0.14445828144458273,,,
3025,2024-06-21,cancel_structure,2024-07-18,77.8,-0.10925449871465298,,,
3025,2024-10-01,reanalysis_rejected,2024-10-29,83.7,-0.10394265232974909,2024-10-08,2024-10-24,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|foreign_or_trust_3_of_5|market_breadth_present
3025,2024-10-01,cancel_structure,2024-10-25,83.7,-0.12425328554360815,,,
3026,2020-12-09,expired_20d,2021-01-07,122.0,,,,
3027,2020-09-23,cancel_structure,2020-09-28,22.7,-0.14977973568281933,,,
3027,2021-03-31,reanalysis_rejected,2021-05-03,33.7,-0.10089020771513357,2021-04-21,2021-04-27,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|market_breadth_present
3027,2021-03-31,reanalysis_rejected,2021-05-04,33.7,-0.10089020771513357,2021-04-21,2021-04-28,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|market_breadth_present
3027,2021-03-31,reanalysis_rejected,2021-05-05,33.7,-0.11721068249258171,2021-04-21,2021-04-29,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|market_breadth_present
3027,2021-03-31,cancel_structure,2021-05-03,33.7,-0.19584569732937684,,,
3027,2022-11-29,cancel_structure,2022-12-20,39.0,-0.12307692307692297,,,
3029,2021-03-15,expired_20d,2021-04-14,48.2,,,,
3029,2024-02-29,expired_20d,2024-03-28,78.4,,,,
3030,2022-02-07,expired_20d,2022-03-08,65.2,,,,
3030,2022-03-23,expired_20d,2022-04-22,72.3,,,,
3030,2024-11-22,cancel_structure,2024-11-25,146.0,-0.047945205479452024,,,
3031,2021-04-27,cancel_structure,2021-05-03,22.85,-0.12910284463894983,,,
3031,2021-12-27,reanalysis_rejected,2022-01-07,28.0,-0.10178571428571437,2021-12-27,2022-01-04,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|foreign_or_trust_3_of_5
3031,2021-12-27,reanalysis_rejected,2022-01-10,28.0,-0.10357142857142854,2021-12-27,2022-01-05,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
3031,2021-12-27,cancel_structure,2022-01-07,28.0,-0.125,,,
3032,2025-07-22,cancel_structure,2025-08-15,119.5,-0.12552301255230125,,,
3033,2024-08-26,cancel_structure,2024-08-27,35.45,-0.0042313117066292705,,,
3036,2024-08-26,cancel_structure,2024-09-04,118.0,-0.07203389830508478,,,
3037,2020-04-29,cancel_structure,2020-05-18,45.0,-0.12111111111111117,,,
3037,2025-07-03,expired_20d,2025-07-31,142.0,,,,
3038,2023-05-19,expired_20d,2023-06-19,39.3,,,,
3042,2021-11-01,cancel_structure,2021-11-02,107.0,-0.051401869158878455,,,
3044,2025-01-02,cancel_structure,2025-01-15,207.0,-0.06763285024154586,,,
3044,2025-08-08,reanalysis_rejected,2025-09-09,332.0,-0.10692771084337349,2025-08-18,2025-09-04,revenue_acceleration_positive|institutional_3d_nonnegative
3044,2025-08-08,reanalysis_rejected,2025-09-10,332.0,-0.10090361445783136,2025-08-18,2025-09-05,revenue_acceleration_positive|institutional_3d_nonnegative
3044,2025-08-08,expired_20d,2025-09-05,332.0,,,,
3047,2020-09-03,cancel_structure,2020-09-25,16.0,-0.14375000000000004,,,
3047,2022-08-08,expired_20d,2022-09-05,19.2,,,,
3047,2024-06-11,expired_20d,2024-07-09,43.1,,,,
3048,2020-06-02,expired_20d,2020-07-02,18.8,,,,
3049,2024-10-07,reanalysis_rejected,2024-10-23,12.9,-0.10077519379844968,2024-10-07,2024-10-18,institutional_3d_nonnegative|foreign_or_trust_3_of_5
3049,2024-10-07,reanalysis_rejected,2024-10-24,12.9,-0.10077519379844968,2024-10-07,2024-10-21,institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
3049,2024-10-07,cancel_structure,2024-10-28,12.9,-0.12015503875969002,,,
3058,2021-03-02,reanalysis_rejected,2021-03-12,14.75,-0.11864406779661019,2021-03-02,2021-03-09,foreign_or_trust_3_of_5
3058,2021-03-02,reanalysis_rejected,2021-03-15,14.75,-0.11525423728813555,2021-03-02,2021-03-10,institutional_3d_nonnegative|foreign_or_trust_3_of_5
3058,2021-03-02,reanalysis_rejected,2021-03-16,14.75,-0.1084745762711864,2021-03-02,2021-03-11,institutional_3d_nonnegative|foreign_or_trust_3_of_5
3058,2021-03-02,expired_20d,2021-03-30,16.2,,,,
3062,2025-07-09,expired_20d,2025-08-06,28.25,,,,
3090,2025-10-17,cancel_structure,2025-11-04,98.0,-0.13367346938775504,,,
3090,2025-12-10,reanalysis_rejected,2025-12-19,106.0,-0.11037735849056607,2025-12-11,2025-12-16,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3090,2025-12-10,reanalysis_rejected,2025-12-23,106.0,-0.11698113207547178,2025-12-11,2025-12-18,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3090,2025-12-10,reanalysis_rejected,2025-12-24,106.0,-0.10754716981132084,2025-12-11,2025-12-19,no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3090,2025-12-10,reanalysis_rejected,2025-12-26,106.0,-0.10660377358490558,2025-12-11,2025-12-22,no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3090,2025-12-10,reanalysis_rejected,2025-12-29,106.0,-0.10660377358490558,2025-12-11,2025-12-23,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3090,2025-12-10,reanalysis_rejected,2025-12-30,106.0,-0.11981132075471701,2025-12-11,2025-12-24,three_days_within_12pct|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3090,2025-12-10,reanalysis_rejected,2025-12-31,106.0,-0.11792452830188682,2025-12-11,2025-12-26,three_days_within_12pct|revenue_acceleration_positive
3090,2025-12-10,cancel_structure,2025-12-29,106.0,-0.1216981132075472,,,
3167,2021-03-25,cancel_structure,2021-04-14,79.4,-0.1309823677581865,,,
3167,2024-08-09,reanalysis_rejected,2024-09-05,96.5,-0.11088082901554408,2024-08-20,2024-09-02,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|foreign_or_trust_3_of_5|market_breadth_present
3167,2024-08-09,cancel_structure,2024-09-03,96.5,-0.13264248704663206,,,
3167,2025-07-11,expired_20d,2025-08-08,190.0,,,,
3189,2025-06-11,expired_20d,2025-07-09,91.5,,,,
3189,2025-08-18,reanalysis_rejected,2025-09-09,114.5,-0.10043668122270744,2025-08-27,2025-09-04,institutional_3d_nonnegative|foreign_or_trust_3_of_5
3189,2025-08-18,reanalysis_rejected,2025-09-10,114.5,-0.10043668122270744,2025-08-27,2025-09-05,revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3189,2025-08-18,reanalysis_rejected,2025-09-18,114.5,-0.10480349344978168,2025-08-27,2025-09-15,three_day_volume_contracted|revenue_acceleration_positive
3189,2025-08-18,expired_20d,2025-09-15,114.5,,,,
3209,2021-04-07,expired_20d,2021-05-06,29.7,,,,
3209,2022-03-23,expired_20d,2022-04-22,40.2,,,,
3231,2021-11-04,expired_20d,2021-12-02,29.8,,,,
3231,2023-01-30,expired_20d,2023-03-01,33.15,,,,
3231,2023-02-24,expired_20d,2023-03-28,41.2,,,,
3231,2026-01-02,cancel_structure,2026-01-13,158.5,-0.09463722397476337,,,
3257,2023-07-28,reanalysis_rejected,2023-08-08,87.1,-0.11825487944890922,2023-07-31,2023-08-02,three_day_volume_contracted|institutional_3d_nonnegative|market_breadth_present
3257,2023-07-28,reanalysis_rejected,2023-08-09,87.1,-0.1102181400688863,2023-07-31,2023-08-04,three_day_volume_contracted|market_breadth_present
3257,2023-07-28,cancel_structure,2023-08-11,89.5,-0.12849162011173187,,,
3305,2020-12-29,reanalysis_rejected,2021-01-07,31.45,-0.11764705882352944,2020-12-29,2021-01-04,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3305,2020-12-29,reanalysis_rejected,2021-01-08,31.45,-0.109697933227345,2020-12-29,2021-01-05,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3305,2020-12-29,cancel_structure,2021-01-06,31.45,-0.14149443561208264,,,
3305,2024-06-20,expired_20d,2024-07-18,81.7,,,,
3305,2025-08-14,cancel_structure,2025-08-21,106.5,-0.1389671361502347,,,
3305,2025-09-12,cancel_structure,2025-09-16,154.0,-0.12337662337662336,,,
3338,2020-04-28,expired_20d,2020-05-27,99.2,,,,
3338,2024-05-20,expired_20d,2024-06-18,92.0,,,,
3346,2020-12-25,reanalysis_rejected,2021-01-25,51.8,-0.11969111969111956,2021-01-14,2021-01-20,revenue_acceleration_positive
3346,2020-12-25,reanalysis_rejected,2021-01-26,51.8,-0.11969111969111956,2021-01-14,2021-01-21,revenue_acceleration_positive|market_breadth_present
3346,2020-12-25,reanalysis_rejected,2021-01-27,51.8,-0.11776061776061764,2021-01-14,2021-01-22,revenue_acceleration_positive|institutional_3d_nonnegative
3346,2020-12-25,reanalysis_rejected,2021-01-28,51.8,-0.11196911196911197,2021-01-14,2021-01-25,revenue_acceleration_positive|market_breadth_present
3346,2020-12-25,expired_20d,2021-01-25,51.8,,,,
3356,2024-04-01,reanalysis_passed,2024-04-25,56.9,-0.10193321616871698,2024-04-09,2024-04-22,
3380,2023-02-17,expired_20d,2023-03-21,35.2,,,,
3380,2025-09-23,reanalysis_rejected,2025-10-02,33.3,-0.11411411411411398,2025-09-24,2025-09-26,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3380,2025-09-23,cancel_structure,2025-09-30,33.3,-0.12612612612612606,,,
3406,2023-12-13,cancel_structure,2024-01-08,428.0,-0.07476635514018692,,,
3406,2024-08-29,cancel_structure,2024-08-30,578.0,-0.02249134948096887,,,
3413,2025-10-30,reanalysis_rejected,2025-11-12,371.0,-0.11455525606469008,2025-10-31,2025-11-07,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3413,2025-10-30,cancel_structure,2025-11-10,371.0,-0.1253369272237197,,,
3416,2023-05-04,expired_20d,2023-06-02,121.5,,,,
3416,2025-08-21,expired_20d,2025-09-18,203.0,,,,
3419,2021-03-24,expired_20d,2021-04-23,26.2,,,,
3419,2021-04-21,reanalysis_rejected,2021-05-03,26.2,-0.10114503816793885,2021-04-21,2021-04-27,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
3419,2021-04-21,reanalysis_rejected,2021-05-05,26.2,-0.10114503816793885,2021-04-21,2021-04-29,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|market_breadth_present
3419,2021-04-21,cancel_structure,2021-05-03,26.2,-0.17366412213740456,,,
3437,2020-09-17,cancel_structure,2020-09-22,26.7,-0.12546816479400746,,,
3443,2021-12-16,reanalysis_rejected,2022-01-03,661.0,-0.10590015128593044,2021-12-16,2021-12-28,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3443,2021-12-16,reanalysis_rejected,2022-01-04,661.0,-0.10590015128593044,2021-12-16,2021-12-29,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3443,2021-12-16,reanalysis_rejected,2022-01-05,661.0,-0.11346444780635401,2021-12-16,2021-12-30,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3443,2021-12-16,cancel_structure,2022-01-03,661.0,-0.1225416036308623,,,
3481,2021-03-22,cancel_structure,2021-04-14,27.0,-0.1425925925925926,,,
3481,2021-11-18,expired_20d,2021-12-16,19.15,,,,
3501,2024-06-26,reanalysis_rejected,2024-07-29,80.3,-0.1095890410958904,2024-06-28,2024-07-22,three_days_within_12pct|three_days_above_ma60|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|market_breadth_present
3501,2024-06-26,cancel_structure,2024-07-23,80.3,-0.14072229140722292,,,
3515,2020-05-12,expired_20d,2020-06-09,150.5,,,,
3515,2020-08-05,reanalysis_rejected,2020-08-25,200.0,-0.10750000000000004,2020-08-18,2020-08-20,three_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3515,2020-08-05,reanalysis_rejected,2020-08-26,200.0,-0.10999999999999999,2020-08-18,2020-08-21,three_day_volume_contracted|foreign_or_trust_3_of_5
3515,2020-08-05,expired_20d,2020-09-02,203.5,,,,
3515,2021-04-12,cancel_structure,2021-04-28,166.5,-0.06906906906906907,,,
3515,2022-12-15,reanalysis_rejected,2022-12-23,151.0,-0.10264900662251653,2022-12-15,2022-12-20,no_new_close_low_beyond_1pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
3515,2022-12-15,reanalysis_rejected,2022-12-26,151.0,-0.11920529801324509,2022-12-15,2022-12-21,market_breadth_present
3515,2022-12-15,reanalysis_rejected,2023-01-03,151.0,-0.10596026490066224,2022-12-15,2022-12-28,three_day_volume_contracted|market_breadth_present
3515,2022-12-15,expired_20d,2023-01-13,156.0,,,,
3530,2024-02-01,reanalysis_rejected,2024-02-20,136.5,-0.10256410256410253,2024-02-02,2024-02-15,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_yoy_positive|revenue_acceleration_positive|foreign_or_trust_3_of_5
3530,2024-02-01,reanalysis_rejected,2024-02-22,136.5,-0.10622710622710618,2024-02-02,2024-02-19,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
3530,2024-02-01,cancel_structure,2024-02-20,136.5,-0.1208791208791209,,,
3530,2025-12-29,expired_20d,2026-01-27,79.0,,,,
3532,2020-09-17,cancel_structure,2020-09-18,117.5,-0.04680851063829783,,,
3533,2021-01-06,expired_20d,2021-02-03,564.0,,,,
3533,2021-09-09,cancel_structure,2021-09-29,606.0,-0.11221122112211224,,,
3535,2022-07-11,cancel_structure,2022-07-28,28.65,-0.04363001745200701,,,
3545,2021-04-01,cancel_structure,2021-04-12,236.5,-0.14376321353065535,,,
3583,2021-12-27,reanalysis_rejected,2022-01-24,113.0,-0.10619469026548678,2022-01-12,2022-01-19,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|institutional_3d_nonnegative|market_breadth_present
3583,2021-12-27,cancel_structure,2022-01-21,113.0,-0.1504424778761062,,,
3583,2022-12-05,reanalysis_rejected,2022-12-23,80.0,-0.11250000000000004,2022-12-05,2022-12-20,market_breadth_present
3583,2022-12-05,reanalysis_rejected,2022-12-26,80.0,-0.10999999999999999,2022-12-05,2022-12-21,market_breadth_present
3583,2022-12-05,reanalysis_rejected,2022-12-27,80.0,-0.10375000000000001,2022-12-05,2022-12-22,market_breadth_present
3583,2022-12-05,reanalysis_rejected,2022-12-29,80.0,-0.1050000000000001,2022-12-05,2022-12-26,no_new_close_low_beyond_1pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
3583,2022-12-05,reanalysis_rejected,2023-01-03,80.0,-0.11499999999999999,2022-12-05,2022-12-28,institutional_3d_nonnegative|market_breadth_present
3583,2022-12-05,reanalysis_passed,2023-01-04,80.0,-0.10124999999999995,2022-12-05,2022-12-29,
3583,2024-02-15,reanalysis_rejected,2024-03-13,293.5,-0.10221465076660985,2024-02-26,2024-03-08,foreign_or_trust_3_of_5
3583,2024-02-15,expired_20d,2024-03-15,293.5,,,,
3596,2021-03-31,reanalysis_rejected,2021-04-27,125.5,-0.10756972111553786,2021-04-09,2021-04-22,institutional_3d_nonnegative
3596,2021-03-31,reanalysis_rejected,2021-05-03,125.5,-0.10358565737051795,2021-04-09,2021-04-27,three_days_within_12pct|no_new_close_low_beyond_1pct|third_close_recovers_touch_close|market_breadth_present
3596,2021-03-31,cancel_structure,2021-05-03,125.5,-0.1394422310756972,,,
