,v3_original_large_layer,v3_original_combined_three_layer,pullback_10_12_reanalysed_large_layer,pullback_10_12_reanalysed_combined_three_layer,0050_BH
2025-11-25,1026609.9327187978,941102.1013523751,936225.08176875,865131.4521545003,1964109.5065000001
2025-11-26,1026609.9327187978,941102.1013523751,939995.08176875,865131.4521545003,1996509.5065000001
2025-11-27,1026609.9327187978,941102.1013523751,948405.08176875,865131.4521545003,2014329.5065000001
2025-11-28,1026609.9327187978,941102.1013523751,948695.08176875,865131.4521545003,2028909.5065000001
2025-12-01,1026609.9327187978,941102.1013523751,950725.08176875,865131.4521545003,2001369.5065000001
2025-12-02,1026609.9327187978,941102.1013523751,954205.08176875,865131.4521545003,2007849.5065000001
2025-12-03,1026609.9327187978,941102.1013523751,951595.08176875,865131.4521545003,2027289.5065000001
2025-12-04,1026609.9327187978,941102.1013523751,951015.08176875,865131.4521545003,2024049.5065000001
2025-12-05,1026609.9327187978,941102.1013523751,948115.08176875,865131.4521545003,2041869.5065000001
2025-12-08,1026609.9327187978,941102.1013523751,950725.08176875,865131.4521545003,2072649.5065000001
2025-12-09,1026609.9327187978,941102.1013523751,970155.08176875,865131.4521545003,2069409.5065000001
2025-12-10,1026609.9327187978,941102.1013523751,955945.08176875,865131.4521545003,2083989.5065000001
2025-12-11,1026609.9327187978,941102.1013523751,959135.08176875,865131.4521545003,2061309.5065000001
2025-12-12,1026609.9327187978,941102.1013523751,948985.08176875,865131.4521545003,2064549.5065000001
2025-12-15,1026609.9327187978,941102.1013523751,952175.08176875,865131.4521545003,2043489.5065000001
2025-12-16,1026609.9327187978,941102.1013523751,946665.08176875,865131.4521545003,2025669.5065000001
2025-12-17,1026609.9327187978,941102.1013523751,945215.08176875,865131.4521545003,2014329.5065000001
2025-12-18,1026609.9327187978,941102.1013523751,946375.08176875,865131.4521545003,2014329.5065000001
2025-12-19,1026609.9327187978,941102.1013523751,945505.08176875,865131.4521545003,2033769.5065000001
2025-12-22,1026609.9327187978,941102.1013523751,944925.08176875,865131.4521545003,2062929.5065000001
2025-12-23,1026609.9327187978,941102.1013523751,951595.08176875,865131.4521545003,2072649.5065000001
2025-12-24,1026609.9327187978,941102.1013523751,948695.08176875,865131.4521545003,2077509.5065000001
2025-12-26,1026609.9327187978,941102.1013523751,946375.08176875,865131.4521545003,2095329.5065000001
2025-12-29,1026609.9327187978,941102.1013523751,944345.08176875,865131.4521545003,2122869.5065
2025-12-30,1026609.9327187978,941102.1013523751,941445.08176875,865131.4521545003,2119629.5065
2025-12-31,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2134209.5065
2026-01-02,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2177949.5065
2026-01-05,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2260569.5065
2026-01-06,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2289729.5065
2026-01-07,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2271909.5065
2026-01-08,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2280009.5065
2026-01-09,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2271909.5065
2026-01-12,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2288109.5065
2026-01-13,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2299449.5065
2026-01-14,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2301069.5065
2026-01-15,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2297829.5065
2026-01-16,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2341569.5065
2026-01-19,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2361009.5065
2026-01-20,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2361009.5065
2026-01-21,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2336709.5065
2026-01-22,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2335089.5065
2026-01-23,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2349669.5065
2026-01-26,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2349669.5065
2026-01-27,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2375589.5065
2026-01-28,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2412849.5065
2026-01-29,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2398269.5065
2026-01-30,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2361009.5065
2026-02-02,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2325369.5065
2026-02-03,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2372349.5065
2026-02-04,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2370729.5065
2026-02-05,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2341569.5065
2026-02-06,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2338329.5065
2026-02-09,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2404749.5065
2026-02-10,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2454969.5065
2026-02-11,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2510049.5065
2026-02-23,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2516529.5065
2026-02-24,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2581329.5065
2026-02-25,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2636409.5065
2026-02-26,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2638029.5065
2026-03-02,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2612109.5065
2026-03-03,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2560269.5065
2026-03-04,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2458209.5065
2026-03-05,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2516529.5065
2026-03-06,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2498709.5065
2026-03-09,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2393409.5065
2026-03-10,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2445249.5065
2026-03-11,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2542449.5065
2026-03-12,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2490609.5065
2026-03-13,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2469549.5065
2026-03-16,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2458209.5065
2026-03-17,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2492229.5065
2026-03-18,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2529489.5065
2026-03-19,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2471169.5065
2026-03-20,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2467929.5065
2026-03-23,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2414469.5065
2026-03-24,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2419329.5065
2026-03-25,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2477649.5065
2026-03-26,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2464689.5065
2026-03-27,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2438769.5065
2026-03-30,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2403129.5065
2026-03-31,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2352909.5065
2026-04-01,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2453349.5065
2026-04-02,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2404749.5065
2026-04-07,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2448489.5065
2026-04-08,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2574849.5065
2026-04-09,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2573229.5065
2026-04-10,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2625069.5065
2026-04-13,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2620209.5065
2026-04-14,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2701209.5065
2026-04-15,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2735229.5065
2026-04-16,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2762769.5065
2026-04-17,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2735229.5065
2026-04-20,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2748189.5065
2026-04-21,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2795169.5065
2026-04-22,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2806509.5065
2026-04-23,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2806509.5065
2026-04-24,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2923149.5065
2026-04-27,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3021969.5065
2026-04-28,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2989569.5065
2026-04-29,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2949069.5065
2026-04-30,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,2940969.5065
2026-05-04,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3073809.5065
2026-05-05,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3073809.5065
2026-05-06,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3111069.5065
2026-05-07,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3174249.5065
2026-05-08,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3151569.5065
2026-05-11,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3148329.5065
2026-05-12,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3146709.5065
2026-05-13,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3102969.5065
2026-05-14,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3120789.5065
2026-05-15,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3099729.5065
2026-05-18,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3083529.5065
2026-05-19,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3025209.5065
2026-05-20,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3005769.5065
2026-05-21,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3114309.5065
2026-05-22,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3161289.5065
2026-05-25,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3274689.5065
2026-05-26,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3252009.5065
2026-05-27,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3331389.5065
2026-05-29,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3423729.5065
2026-06-01,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3426969.5065
2026-06-02,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3433449.5065
2026-06-03,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3495009.5065
2026-06-04,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3446409.5065
2026-06-05,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3383229.5065
2026-06-08,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3279549.5065
2026-06-09,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3362169.5065
2026-06-10,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3256869.5065
2026-06-11,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3243909.5065
2026-06-12,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3311949.5065
2026-06-15,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3418869.5065
2026-06-16,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3439929.5065
2026-06-17,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3443169.5065
2026-06-18,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3485289.5065
2026-06-22,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3610029.5065
2026-06-23,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3576009.5065
2026-06-24,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3480429.5065
2026-06-25,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3482049.5065
2026-06-26,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3349209.5065
2026-06-29,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3392949.5065
2026-06-30,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3501489.5065
2026-07-01,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3551709.5065
2026-07-02,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3533889.5065
2026-07-03,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3519309.5065
2026-07-06,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3516069.5065
2026-07-07,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3449649.5065
2026-07-08,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3444789.5065
2026-07-09,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3436689.5065
2026-07-13,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3443169.5065
2026-07-14,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3391329.5065
2026-07-15,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3452889.5065
2026-07-16,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3456129.5065
2026-07-17,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3253629.5065
2026-07-20,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3222849.5065
2026-07-21,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3329769.5065
2026-07-22,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3373509.5065
2026-07-23,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3375129.5065
2026-07-24,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3303849.5065
2026-07-27,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3295749.5065
2026-07-28,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3156429.5065
2026-07-29,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3044649.5065
2026-07-30,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3038169.5065
2026-07-31,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3341109.5065
2026-08-03,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3313569.5065
2026-08-04,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3269829.5065
2026-08-05,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3371889.5065
2026-08-06,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3355689.5065
2026-08-07,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3341109.5065
2026-08-10,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3386469.5065
2026-08-11,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3397809.5065
2026-08-12,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3417249.5065
2026-08-13,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3465849.5065
2026-08-14,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3456129.5065
2026-08-17,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3457749.5065
2026-08-18,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3407529.5065
2026-08-19,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3349209.5065
2026-08-20,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3371889.5065
2026-08-21,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3399429.5065
2026-08-24,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3371889.5065
2026-08-25,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3391329.5065
2026-08-26,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3439929.5065
2026-08-27,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3444789.5065
2026-08-28,1026609.9327187978,941102.1013523751,939057.67257375,865131.4521545003,3473949.5065
