execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason,expected_rr
2021-05-17,2021-05-14,BUY,4904,swing,shared_1m_account,1300,63.8,63.602000000000004,117.82270500000001,0.0,signal,5.892711550339692
2021-05-21,2021-05-20,SELL,4904,swing,shared_1m_account,1300,64.5,63.21,117.096525,246.519,two_closes_below_ma5,
2021-06-08,2021-06-07,BUY,2429,swing,shared_1m_account,10500,16.1,16.169999999999998,241.94362499999997,0.0,signal,2.5775770456960703
2021-06-15,2021-06-11,SELL,2429,swing,shared_1m_account,10500,16.0,15.68,234.612,493.92,two_closes_below_ma5,
2021-06-21,2021-06-18,BUY,2497,swing,shared_1m_account,5800,29.2,29.105999999999998,240.56108999999998,0.0,signal,2.137004405286344
2021-06-23,2021-06-22,SELL,2497,swing,shared_1m_account,5800,28.65,28.076999999999998,232.05640499999998,488.53979999999996,two_closes_below_ma5,
2021-06-23,2021-06-22,BUY,2020,swing,shared_1m_account,5200,33.4,32.193,238.55012999999997,0.0,signal,1.7233940042826552
2021-06-23,2021-06-22,BUY,1616,swing,shared_1m_account,18100,9.4,9.270800000000001,239.11710900000003,0.0,signal,1.671820149074291
2021-06-30,2021-06-29,BUY,2371,swing,shared_1m_account,4900,25.5,24.794,173.12410500000001,0.0,signal,2.0604432132963937
2021-07-02,2021-07-01,BUY,4306,swing,shared_1m_account,2500,20.35,19.502,69.475875,0.0,signal,1.9392111368909515
2021-07-02,2021-07-01,BUY,2340,swing,shared_1m_account,1800,27.4,26.313000000000002,67.492845,0.0,signal,2.058383311603645
2021-07-05,2021-07-02,SELL,1616,swing,shared_1m_account,18100,11.25,11.025,284.36231250000003,598.6575,trail_8pct,
2021-07-06,2021-07-05,SELL,2020,swing,shared_1m_account,5200,41.35,40.523,300.27543000000003,632.1588,two_closes_below_ma5,
2021-07-06,2021-07-05,SELL,2371,swing,shared_1m_account,4900,24.5,24.009999999999998,167.649825,352.94699999999995,two_closes_below_ma5,
2021-07-06,2021-07-05,BUY,3518,swing,shared_1m_account,6700,26.5,25.921,247.48074749999998,0.0,signal,5.546576319543499
2021-07-08,2021-07-07,SELL,4306,swing,shared_1m_account,2500,18.9,18.522,65.984625,138.915,two_closes_below_ma5,
2021-07-08,2021-07-07,SELL,3518,swing,shared_1m_account,6700,25.0,24.5,233.91375000000002,492.45,prior_swing_low_minus_3pct,
