,short_layer,swing_layer,large_layer,combined_three_layer,0050_BH
2021-03-30,1000000.0,953148.3845307499,1075633.745161298,1002202.695011125,1109559.5065000001
2021-03-31,1000000.0,952225.6208307499,1083628.745161298,999737.695011125,1100244.5065000001
2021-04-01,1000000.0,948834.8112057499,1096183.745161298,1017977.695011125,1108344.5065000001
2021-04-06,1000000.0,949249.8112057499,1119843.745161298,1043052.695011125,1123734.5065000001
2021-04-07,1000000.0,943166.9698932499,1131448.745161298,1070777.695011125,1124949.5065000001
2021-04-08,1000000.0,956396.9698932499,1146073.745161298,1107017.695011125,1128594.5065000001
2021-04-09,1000000.0,953696.9698932499,1166268.745161298,1103852.695011125,1126164.5065000001
2021-04-12,1000000.0,946676.9698932499,1167573.745161298,1077637.695011125,1119684.5065000001
2021-04-13,1000000.0,942895.9332932499,1141038.745161298,1067091.463387375,1119684.5065000001
2021-04-14,1000000.0,946147.9241482499,1143858.745161298,1055447.489232375,1125759.5065000001
2021-04-15,1000000.0,946047.9241482499,1160843.745161298,1067887.489232375,1135074.5065000001
2021-04-16,1000000.0,953122.9241482499,1167783.745161298,1093497.489232375,1136694.5065000001
2021-04-19,1000000.0,958047.9241482499,1186743.745161298,1092862.489232375,1138719.5065000001
2021-04-20,1000000.0,957147.9241482499,1197598.745161298,1083802.489232375,1136694.5065000001
2021-04-21,1000000.0,956522.9241482499,1189068.745161298,1086207.489232375,1126569.5065000001
2021-04-22,991863.6728475,948480.9532982499,1174258.745161298,1063352.489232375,1125759.5065000001
2021-04-23,991863.6728475,949056.4252332499,1150578.745161298,1084085.413249875,1135884.5065000001
2021-04-26,990838.4314124999,941201.5819582499,1151888.745161298,1110720.413249875,1152489.5065000001
2021-04-27,990477.6431324999,938151.5819582499,1161578.745161298,1097095.413249875,1152894.5065000001
2021-04-28,985377.6431324999,929349.6920257498,1168113.745161298,1084763.264822375,1146009.5065000001
2021-04-29,980735.6991224999,928949.6920257498,1165198.745161298,1076723.264822375,1147629.5065000001
2021-05-03,980735.6991224999,925643.2104457499,1130878.745161298,1053697.760674875,1128594.5065000001
2021-05-04,980735.6991224999,903587.4605432499,1088933.745161298,1030381.425064875,1118874.5065000001
2021-05-05,980735.6991224999,900777.3542582499,1080523.241711298,1018881.425064875,1108344.5065000001
2021-05-06,971431.4839656249,888140.2623432497,1079132.586036298,1013939.337559875,1118064.5065000001
2021-05-07,966027.7822931249,888140.2623432497,1072627.586036298,1016959.337559875,1137909.5065000001
2021-05-10,966027.7822931249,886521.1496882497,1071607.586036298,1025169.337559875,1130214.5065000001
2021-05-11,966027.7822931249,882302.8968032497,1045882.586036298,998217.560272375,1088094.5065000001
2021-05-12,966027.7822931249,865523.2623257497,1031761.7760862979,967417.565632375,1056909.5065000001
2021-05-13,966027.7822931249,858417.8247732498,1031386.1116062979,953263.5376073751,1041519.5065
2021-05-14,966027.7822931249,856313.9343482498,1030801.1116062979,949745.9266523751,1053264.5065
2021-05-17,966027.7822931249,856973.5116432498,1026685.0159737979,941102.1013523751,1033419.5065
2021-05-18,966027.7822931249,856973.5116432498,1026609.9327187978,941102.1013523751,1080399.5065000001
2021-05-19,966027.7822931249,856713.5116432498,1026609.9327187978,941102.1013523751,1073109.5065000001
2021-05-20,966027.7822931249,856973.5116432498,1026609.9327187978,941102.1013523751,1065819.5065000001
2021-05-21,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1080804.5065000001
2021-05-24,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1079184.5065000001
2021-05-25,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1097409.5065000001
2021-05-26,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1098219.5065000001
2021-05-27,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1090524.5065000001
2021-05-28,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1108749.5065000001
2021-05-31,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1119279.5065000001
2021-06-01,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1124139.5065000001
2021-06-02,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1124139.5065000001
2021-06-03,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1123329.5065000001
2021-06-04,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1118064.5065000001
2021-06-07,966027.7822931249,855322.8961182497,1026609.9327187978,941102.1013523751,1120899.5065000001
2021-06-08,966027.7822931249,853820.9524932498,1026609.9327187978,941102.1013523751,1114419.5065000001
2021-06-09,966027.7822931249,857495.9524932498,1026609.9327187978,941102.1013523751,1106319.5065000001
2021-06-10,966027.7822931249,855395.9524932498,1026609.9327187978,941102.1013523751,1123329.5065000001
2021-06-11,966027.7822931249,855395.9524932498,1026609.9327187978,941952.1628011251,1127379.5065000001
2021-06-15,966027.7822931249,849207.4204932498,1026609.9327187978,939292.1628011251,1133454.5065000001
2021-06-16,966027.7822931249,849207.4204932498,1035859.5423019228,948143.7678398751,1132239.5065000001
2021-06-17,966027.7822931249,849207.4204932498,1057259.5423019228,967743.7678398751,1128999.5065000001
2021-06-18,966027.7822931249,849207.4204932498,1081994.9570019227,994034.4691211251,1126569.5065000001
2021-06-21,966027.7822931249,846032.0594032498,1098664.1866894227,1018183.119108625,1099839.5065000001
2021-06-22,966027.7822931249,846322.0594032498,1116719.1866894227,1043628.119108625,1101054.5065000001
2021-06-23,966027.7822931249,835500.3159592499,1088039.1866894227,1033162.2580211251,1118874.5065000001
2021-06-24,966027.7822931249,841585.3159592499,1121609.1866894227,1063992.258021125,1116039.5065000001
2021-06-25,966027.7822931249,845630.3159592499,1136711.7141669227,1087133.972261125,1118064.5065000001
2021-06-28,966027.7822931249,879080.3159592499,1161652.0007744227,1113492.783273625,1120089.5065000001
2021-06-29,966027.7822931249,916160.3159592499,1186882.0007744227,1139622.783273625,1123329.5065000001
2021-06-30,966027.7822931249,938296.5918542498,1237847.0007744227,1171735.852953625,1134264.5065000001
2021-07-01,966027.7822931249,924841.5918542498,1240917.0007744227,1172735.852953625,1128999.5065000001
2021-07-02,966027.7822931249,904711.2231342498,1218352.0007744227,1155795.852953625,1128999.5065000001
2021-07-05,966027.7822931249,913680.7033217498,1215242.0007744227,1146725.852953625,1139529.5065000001
2021-07-06,966027.7822931249,915168.0915192498,1207932.0007744227,1135681.862153625,1140744.5065000001
2021-07-07,966027.7822931249,905323.0915192498,1184247.0007744227,1120271.862153625,1134669.5065000001
2021-07-08,966027.7822931249,902336.8281442499,1194171.9801494228,1132498.198403625,1133454.5065000001
2021-07-09,966027.7822931249,903416.8281442499,1174141.9801494228,1118948.198403625,1124544.5065000001
2021-07-12,966027.7822931249,908726.8281442499,1167922.031049423,1109933.501503625,1134669.5065000001
2021-07-13,966027.7822931249,904946.8281442499,1161532.031049423,1109903.501503625,1143984.5065000001
2021-07-14,966027.7822931249,907196.8281442499,1149668.0027512978,1100548.553572375,1146819.5065000001
2021-07-15,966027.7822931249,917575.5571442499,1145603.0027512978,1113974.4648223752,1157349.5065000001
2021-07-16,971790.115668125,923683.8952067499,1148218.0027512978,1113295.698539875,1141959.5065000001
2021-07-19,971790.115668125,924188.8952067499,1154185.7301862978,1115627.9963898752,1128999.5065000001
2021-07-20,952975.115668125,916288.8952067499,1133485.7301862978,1084182.9963898752,1120089.5065000001
2021-07-21,953824.876683125,916339.5817067499,1119415.7301862978,1082731.773654875,1116039.5065000001
2021-07-22,953824.876683125,913836.2284517499,1136485.7301862978,1090131.773654875,1123734.5065000001
2021-07-23,953824.876683125,908464.9670517499,1155411.7300262977,1091545.4794148752,1123734.5065000001
2021-07-26,953824.876683125,902728.3530592498,1165391.7300262977,1092805.4794148752,1114014.5065000001
2021-07-27,953824.876683125,894973.7405917498,1151231.7300262977,1079355.585164875,1113609.5065000001
2021-07-28,953824.876683125,889320.9394292498,1145291.7300262977,1071740.257059875,1096194.5065000001
2021-07-29,953824.876683125,884926.7877467498,1159001.7300262977,1084050.257059875,1114419.5065000001
2021-07-30,953867.925633125,878208.9231967499,1154821.7300262977,1086948.956359875,1110774.5065000001
2021-08-02,954467.925633125,879158.9231967499,1159636.7300262977,1090288.956359875,1125759.5065000001
2021-08-03,955136.248983125,876734.2879767499,1166151.7300262977,1098684.505259875,1130214.5065000001
2021-08-04,957227.937423125,876581.57156675,1155526.7300262977,1092793.271589875,1136694.5065000001
2021-08-05,951472.144623125,874541.02116675,1156876.7300262977,1090556.426989875,1134669.5065000001
2021-08-06,951472.144623125,874541.02116675,1146531.9351862976,1084146.426989875,1133049.5065000001
2021-08-09,951472.144623125,873966.0222467501,1128906.9351862976,1073753.891074875,1129809.5065000001
2021-08-10,951472.144623125,872612.17150675,1122554.4265737978,1069808.1247111252,1123734.5065000001
2021-08-11,951472.144623125,867178.3511067501,1097634.4265737978,1046498.124711125,1120089.5065000001
2021-08-12,951472.144623125,863460.54480675,1102279.4265737978,1042378.124711125,1118064.5065000001
2021-08-13,951472.144623125,860868.31554675,1073454.4265737978,1010919.0026661251,1107534.5065000001
2021-08-16,951472.144623125,854874.0124017498,1059445.0327737979,1003139.154446125,1105104.5065000001
2021-08-17,951472.144623125,849597.5299467498,1034715.8717212977,981325.6363011249,1097004.5065000001
2021-08-18,951472.144623125,840615.4429467499,1038795.8717212977,982178.854598625,1101459.5065000001
2021-08-19,951472.144623125,838591.8840267499,1035905.8717212977,968541.5024036249,1076349.5065000001
2021-08-20,951472.144623125,838591.8840267499,1036755.8717212977,969544.4874036249,1067844.5065000001
2021-08-23,951472.144623125,844368.7578317499,1041855.8717212977,977035.5319411249,1097004.5065000001
2021-08-24,951472.144623125,846688.7578317499,1038115.8717212977,976010.5319411249,1100244.5065000001
2021-08-25,951472.144623125,844368.7578317499,1043045.8717212977,980435.5319411249,1110774.5065000001
2021-08-26,951472.144623125,847848.7578317499,1039135.8717212977,978228.245741125,1118469.5065000001
2021-08-27,951472.144623125,844368.7578317499,1037945.8717212977,972881.922141125,1127784.5065000001
2021-08-30,951472.144623125,838568.7578317499,1040495.8717212977,970166.922141125,1138719.5065000001
2021-08-31,951472.144623125,833371.8192117498,1040835.8717212977,967415.838491125,1145604.5065000001
2021-09-01,951472.144623125,833371.8192117498,1045765.8717212977,975517.5939411251,1150869.5065000001
2021-09-02,951472.144623125,832535.1520617498,1045255.8717212977,971286.0976761251,1141959.5065000001
2021-09-03,951472.144623125,830924.9620617499,1047125.8717212977,973811.0976761251,1158159.5065000001
2021-09-06,951472.144623125,831124.9620617499,1043555.8717212977,971811.0976761251,1163424.5065000001
2021-09-07,951472.144623125,829767.8667617498,1040495.8717212977,966275.2379761251,1158159.5065000001
2021-09-08,951472.144623125,828195.9575267499,1036755.8717212977,954810.4936661251,1148034.5065000001
2021-09-09,951472.144623125,824548.23960425,1039305.8717212977,956079.5025661251,1145199.5065000001
2021-09-10,951472.144623125,822227.52319925,1038625.8717212977,947096.5466386251,1158564.5065000001
2021-09-13,951472.144623125,822227.52319925,1036585.8717212977,945789.5938361251,1154514.5065000001
2021-09-14,951472.144623125,822227.52319925,1032326.8477506727,942686.7715398751,1155729.5065000001
2021-09-15,951472.144623125,822227.52319925,1029421.8477506727,933190.6354898751,1148844.5065000001
2021-09-16,951472.144623125,822227.52319925,1038976.8477506727,940720.6354898751,1143579.5065000001
2021-09-17,951472.144623125,822227.52319925,1031356.8477506727,933780.6354898751,1146819.5065000001
2021-09-22,951472.144623125,822227.52319925,1009731.8477506727,920584.4544648752,1120089.5065000001
2021-09-23,951472.144623125,822227.52319925,1015511.8477506727,926633.8379598751,1126569.5065000001
2021-09-24,951472.144623125,822227.52319925,1024656.8477506727,926773.8379598751,1139934.5065000001
2021-09-27,950625.086943125,822227.52319925,1037759.3951819227,928773.8379598751,1142769.5065000001
2021-09-28,938655.086943125,822227.52319925,1035849.3951819227,930743.8379598751,1134669.5065000001
2021-09-29,928553.446285625,822227.52319925,1016909.3951819227,913790.2731598751,1110369.5065000001
2021-09-30,928553.446285625,822227.52319925,1020284.3951819227,917350.2731598751,1118874.5065000001
2021-10-01,928553.446285625,822227.52319925,1005604.3951819227,901480.2731598751,1093764.5065000001
2021-10-04,928553.446285625,822227.52319925,988879.3951819227,893760.2731598751,1087284.5065000001
2021-10-05,928553.446285625,822227.52319925,993494.3951819227,884883.2600898751,1085664.5065000001
2021-10-06,928553.446285625,822227.52319925,981399.3951819227,884883.2600898751,1086069.5065000001
2021-10-07,928553.446285625,822227.52319925,997539.3951819227,884883.2600898751,1105104.5065000001
2021-10-08,928553.446285625,822227.52319925,985869.3951819227,884883.2600898751,1095789.5065000001
2021-10-12,928553.446285625,822227.52319925,974759.3951819227,884883.2600898751,1084854.5065000001
2021-10-13,928553.446285625,822227.52319925,965489.3951819227,884883.2600898751,1081209.5065000001
2021-10-14,928553.446285625,822227.52319925,964787.1774569227,884883.2600898751,1084044.5065000001
2021-10-15,928553.446285625,822183.55077425,986577.1774569227,884883.2600898751,1112394.5065000001
2021-10-18,928553.446285625,822083.55077425,999052.1774569227,884883.2600898751,1109154.5065000001
2021-10-19,928553.446285625,821883.55077425,1009017.1774569227,884883.2600898751,1118064.5065000001
2021-10-20,928553.446285625,821997.19227425,1031612.1774569227,884883.2600898751,1115229.5065000001
2021-10-21,928553.446285625,827145.4602492499,1055177.1774569228,884883.2600898751,1111179.5065000001
2021-10-22,928553.446285625,825430.4927923749,1081379.5435069227,884883.2600898751,1114419.5065000001
2021-10-25,928553.446285625,820491.2718423749,1085459.5435069227,884883.2600898751,1113609.5065000001
2021-10-26,928553.446285625,820516.1714523749,1117899.5435069227,884883.2600898751,1122924.5065000001
2021-10-27,928553.446285625,820232.3898423748,1128119.5435069227,884883.2600898751,1122924.5065000001
2021-10-28,928553.446285625,819722.3898423748,1120011.5658169228,884883.2600898751,1119684.5065000001
2021-10-29,928553.446285625,816515.2955223748,1154446.5658169228,884883.2600898751,1108749.5065000001
2021-11-01,928553.446285625,814870.2955223748,1204691.5658169228,884883.2600898751,1114419.5065000001
2021-11-02,928553.446285625,811759.9088073748,1176281.5658169228,884883.2600898751,1112394.5065000001
2021-11-03,928553.446285625,811754.9088073748,1210071.5658169228,884478.5841261251,1115229.5065000001
2021-11-04,928553.446285625,807580.7485573748,1186021.5658169228,885913.5841261251,1111584.5065000001
2021-11-05,928553.446285625,806374.6991923748,1204846.5658169228,885712.7060654424,1127379.5065000001
2021-11-08,928553.446285625,806374.6991923748,1248106.5658169228,884642.7060654424,1136289.5065000001
2021-11-09,928553.446285625,807444.1568123748,1268496.5658169228,883690.8960029425,1148439.5065000001
2021-11-10,928553.446285625,804044.2954123749,1325406.5658169228,883457.3423529424,1146819.5065000001
2021-11-11,928553.446285625,803954.2954123749,1306311.5658169228,882794.429765848,1136694.5065000001
2021-11-12,928201.666885625,801697.2427123749,1362491.5658169228,882236.409040848,1140339.5065000001
2021-11-15,929401.666885625,800032.2427123749,1380336.5658169228,882451.409040848,1150464.5065000001
2021-11-16,925262.258385625,797997.2245823749,1320561.5658169228,879362.000540848,1152489.5065000001
2021-11-17,925262.258385625,797997.2245823749,1355046.5658169228,878487.000540848,1156134.5065000001
2021-11-18,925262.258385625,797997.2245823749,1352331.5658169228,878497.000540848,1162614.5065000001
2021-11-19,925262.258385625,797997.2245823749,1350061.5658169228,879787.000540848,1165449.5065000001
2021-11-22,925262.258385625,797997.2245823749,1348301.5658169228,877767.000540848,1162614.5065000001
2021-11-23,925262.258385625,799267.7758773749,1293176.5658169228,878828.212550848,1151679.5065000001
2021-11-24,925262.258385625,798855.9494523748,1298217.0461169227,879414.099925848,1146819.5065000001
2021-11-25,925262.258385625,801535.9494523748,1298207.0461169227,883359.099925848,1146414.5065000001
2021-11-26,925262.258385625,796363.3944073749,1278627.0461169227,880315.029170848,1127784.5065000001
2021-11-29,925262.258385625,787096.3240673748,1272832.0461169227,874811.464370848,1127784.5065000001
2021-11-30,925262.258385625,779981.9698448748,1280242.0461169227,868294.975745848,1126569.5065000001
2021-12-01,925262.258385625,773268.9351023749,1275172.0461169227,868335.839220848,1145199.5065000001
2021-12-02,925262.258385625,770529.8919023749,1255036.5609000477,861003.278657723,1157349.5065000001
2021-12-03,925262.258385625,769775.9432123749,1254246.5609000477,858641.316057723,1156944.5065000001
2021-12-06,925643.956725625,769775.9432123749,1263466.5609000477,860668.654177723,1153704.5065000001
2021-12-07,922203.586020625,769775.9432123749,1266571.5609000477,853514.515487723,1157349.5065000001
2021-12-08,922203.586020625,769775.9432123749,1285581.5609000477,859264.515487723,1161804.5065000001
2021-12-09,922203.586020625,769775.9432123749,1311976.5609000477,860259.515487723,1158969.5065000001
2021-12-10,922203.586020625,768515.1968023749,1307191.5609000477,855918.5025027231,1158564.5065000001
2021-12-13,922203.586020625,767955.1968023749,1316911.5609000477,851238.5025027231,1154919.5065000001
2021-12-14,922203.586020625,765750.1796523749,1305336.5609000477,836071.9550864731,1143579.5065000001
2021-12-15,922203.586020625,765750.1796523749,1293461.5609000477,840351.9550864731,1145199.5065000001
2021-12-16,922203.586020625,765750.1796523749,1295561.5609000477,835161.9550864731,1159374.5065000001
2021-12-17,922203.586020625,766396.6141523749,1289721.5609000477,814247.8421414731,1158159.5065000001
2021-12-20,922203.586020625,766030.2680273749,1290867.0444225478,811928.3619089731,1148034.5065000001
2021-12-21,922203.586020625,768393.7012173749,1301297.3070750479,816492.9300114731,1157754.5065000001
2021-12-22,922203.586020625,768873.7012173749,1297597.3070750479,816412.9300114731,1157754.5065000001
2021-12-23,922203.586020625,768243.7012173749,1315117.3070750479,812602.9300114731,1164234.5065000001
2021-12-24,922203.586020625,765450.8572173748,1298752.3070750479,807937.9300114731,1167474.5065000001
2021-12-27,922203.586020625,768970.8572173748,1312847.3070750479,809647.9300114731,1176384.5065000001
2021-12-28,922203.586020625,766850.8572173748,1304862.3070750479,810457.9300114731,1185699.5065000001
2021-12-29,922203.586020625,764734.9136173748,1331443.777220208,814592.9300114731,1190964.5065000001
2021-12-30,922203.586020625,765014.9136173748,1339643.777220208,810252.9300114731,1187319.5065000001
2022-01-03,921260.299880625,764594.9136173748,1316828.777220208,808881.0109314731,1194609.5065000001
2022-01-04,912010.299880625,765854.9136173748,1308993.777220208,806221.0109314731,1220529.5065000001
2022-01-05,910296.146490625,765611.7971173748,1312893.777220208,803207.412351473,1218099.5065000001
2022-01-06,910296.146490625,764351.7971173748,1325468.777220208,789701.7736241398,1206759.5065000001
2022-01-07,905169.700230625,761231.9677548748,1311038.777220208,782574.4932241398,1196229.5065000001
2022-01-10,896294.574360625,758026.8164348749,1329818.777220208,787701.1600441397,1203924.5065000001
2022-01-11,896294.574360625,757703.4897173749,1327523.777220208,778636.1600441397,1209999.5065000001
2022-01-12,896294.574360625,757703.4897173749,1325763.777220208,776266.1600441397,1220124.5065000001
2022-01-13,896294.574360625,755957.7975598748,1327213.777220208,782441.1600441397,1226199.5065000001
2022-01-14,896294.574360625,755957.7975598748,1309578.777220208,776056.1600441397,1226199.5065000001
2022-01-17,896294.574360625,757812.8640698749,1320558.777220208,779476.1600441397,1239969.5065000001
2022-01-18,896294.574360625,760487.8640698749,1316178.777220208,776151.1600441397,1226199.5065000001
2022-01-19,896294.574360625,760781.2167198749,1312083.777220208,772956.1600441397,1211619.5065000001
2022-01-20,896767.4012856251,757551.8483698748,1311483.777220208,776081.1600441397,1216479.5065000001
2022-01-21,887767.4012856251,747618.7622398748,1275728.777220208,761586.1600441397,1164234.5065000001
2022-01-24,884779.645410625,742445.2804248747,1277068.777220208,751091.4812291398,1175169.5065000001
2022-01-25,884779.645410625,730518.2955073747,1255633.777220208,746641.3788791399,1156134.5065000001
2022-01-26,884779.645410625,729895.8119073746,1245884.421327708,744445.8343591399,1155324.5065000001
2022-02-07,884779.645410625,729246.7574523747,1264004.421327708,747210.8343591399,1161399.5065000001
2022-02-08,884779.645410625,729246.7574523747,1270184.421327708,747740.8343591399,1166259.5065000001
2022-02-09,884779.645410625,729246.7574523747,1273639.421327708,748290.8343591399,1170309.5065000001
2022-02-10,884779.645410625,728882.7182023746,1270764.421327708,748570.8343591399,1183674.5065000001
2022-02-11,884779.645410625,729132.7182023746,1265244.421327708,748670.8343591399,1182864.5065000001
